,date,prediction,actual,station
150,2010-06-08,13.7645445,10.44891644,04200500
151,2010-06-09,12.435108,7.30574608,04200500
152,2010-06-10,9.77298,8.49505424,04200500
153,2010-06-11,7.625501,9.82594585,04200500
154,2010-06-12,5.222111,4.81386375,04200500
155,2010-06-13,15.607753,6.20138931,04200500
156,2010-06-14,44.65556,29.16635132,04200500
157,2010-06-15,16.818033,13.36555099,04200500
158,2010-06-16,6.8891234,6.76772642,04200500
159,2010-06-17,3.5277534,3.85109115,04200500
160,2010-06-18,5.6140895,2.57400131,04200500
161,2010-06-19,2.6983423,1.87174344,04200500
162,2010-06-20,1.7394989,1.43566418,04200500
163,2010-06-21,1.6887245,1.14400065,04200500
164,2010-06-22,1.7474697,1.50645626,04200500
165,2010-06-23,4.038324,2.42109036,04200500
166,2010-06-24,15.086587,7.05089474,04200500
167,2010-06-25,12.213283,6.82435989,04200500
168,2010-06-26,5.5649004,4.70059633,04200500
169,2010-06-27,2.35658,3.93604159,04200500
170,2010-06-28,26.207067,15.99901772,04200500
171,2010-06-29,38.987858,20.81288147,04200500
172,2010-06-30,12.7268,12.20456028,04200500
173,2010-07-01,3.5485954,4.36079407,04200500
174,2010-07-02,2.1751592,2.25968432,04200500
175,2010-07-03,2.9798346,1.46964431,04200500
176,2010-07-04,1.4879601,1.10152531,04200500
177,2010-07-05,1.7018819,0.8268519,04200500
178,2010-07-06,1.5369344,0.60031718,04200500
179,2010-07-07,2.2341135,0.52952504,04200500
180,2010-07-08,2.3362494,0.51536661,04200500
181,2010-07-09,1.6473382,0.95710939,04200500
182,2010-07-10,1.6200056,0.79570341,04200500
183,2010-07-11,1.9592102,0.63996071,04200500
184,2010-07-12,1.6721902,0.53235668,04200500
185,2010-07-13,4.656667,1.05338669,04200500
186,2010-07-14,2.8920372,0.62297064,04200500
187,2010-07-15,1.6062331,0.56067353,04200500
188,2010-07-16,1.8556314,0.48988143,04200500
189,2010-07-17,1.6599483,0.39926755,04200500
190,2010-07-18,1.4408185,0.41625762,04200500
191,2010-07-19,1.3445611,0.50120819,04200500
192,2010-07-20,0.8723103,0.475723,04200500
193,2010-07-21,1.3342037,0.46156457,04200500
194,2010-07-22,1.5742962,1.34788179,04200500
195,2010-07-23,1.4945192,6.22970629,04200500
196,2010-07-24,14.842236,11.21347141,04200500
197,2010-07-25,32.884666,12.99743271,04200500
198,2010-07-26,10.509786,8.3251524,04200500
199,2010-07-27,4.5161247,3.19980359,04200500
200,2010-07-28,3.638517,2.09544659,04200500
201,2010-07-29,3.6170974,1.41301072,04200500
202,2010-07-30,2.2076232,0.93162429,04200500
203,2010-07-31,1.075153,0.75039643,04200500
204,2010-08-01,1.0658839,0.65695083,04200500
205,2010-08-02,1.375068,0.58615875,04200500
206,2010-08-03,1.4961019,0.54085177,04200500
207,2010-08-04,1.5628583,0.48138639,04200500
208,2010-08-05,2.7834613,2.11810017,04200500
209,2010-08-06,1.9839671,1.2261194,04200500
210,2010-08-07,1.4452024,0.86649549,04200500
211,2010-08-08,1.6991162,0.76172316,04200500
212,2010-08-09,1.5881457,0.59465379,04200500
213,2010-08-10,1.3305483,0.48421809,04200500
214,2010-08-11,2.712475,0.41908932,04200500
215,2010-08-12,7.4387527,0.38227743,04200500
216,2010-08-13,5.196297,0.3652873,04200500
217,2010-08-14,1.2548751,0.31431699,04200500
218,2010-08-15,2.4423428,0.30299026,04200500
219,2010-08-16,2.1973221,0.28600016,04200500
220,2010-08-17,1.953603,0.30015859,04200500
221,2010-08-18,1.9159741,0.2695764,04200500
222,2010-08-19,1.1503689,0.24805558,04200500
223,2010-08-20,1.3223611,0.25853282,04200500
224,2010-08-21,1.8125911,1.15249562,04200500
225,2010-08-22,5.114628,0.99108964,04200500
226,2010-08-23,2.0800068,0.66827756,04200500
227,2010-08-24,1.2043457,0.58615875,04200500
228,2010-08-25,1.5255313,0.48704979,04200500
229,2010-08-26,1.131999,0.39926755,04200500
230,2010-08-27,1.6378694,0.32564372,04200500
231,2010-08-28,1.4557073,0.31431699,04200500
232,2010-08-29,1.2453215,0.30015859,04200500
233,2010-08-30,1.2722433,0.29166353,04200500
234,2010-08-31,1.0900358,0.26249719,04200500
235,2010-09-01,1.2445457,0.25428528,04200500
236,2010-09-02,1.1309109,0.262214,04200500
237,2010-09-03,1.2100496,0.23446348,04200500
238,2010-09-04,1.2716992,0.20642981,04200500
239,2010-09-05,1.103499,0.19736841,04200500
240,2010-09-06,1.1854625,0.18972287,04200500
241,2010-09-07,1.0676692,0.17839614,04200500
242,2010-09-08,1.3268547,0.16593672,04200500
243,2010-09-09,2.2579541,0.16395454,04200500
244,2010-09-10,1.4069462,0.1840595,04200500
245,2010-09-11,1.1668863,0.32281202,04200500
246,2010-09-12,1.6902118,0.29166353,04200500
247,2010-09-13,1.3439523,0.25626746,04200500
248,2010-09-14,1.5689051,0.22851694,04200500
249,2010-09-15,1.318155,0.22398625,04200500
250,2010-09-16,2.0417833,1.24594128,04200500
251,2010-09-17,3.3814127,1.09869361,04200500
252,2010-09-18,2.3854117,0.43607941,04200500
253,2010-09-19,1.8884883,0.32564372,04200500
254,2010-09-20,1.3826935,0.22200407,04200500
255,2010-09-21,1.8413253,0.17075059,04200500
256,2010-09-22,1.3979964,0.17613077,04200500
257,2010-09-23,1.4325336,0.19283772,04200500
258,2010-09-24,1.5778193,0.18519217,04200500
259,2010-09-25,1.3987235,0.15460998,04200500
260,2010-09-26,1.2427394,0.13960205,04200500
261,2010-09-27,1.2482028,0.19000603,04200500
262,2010-09-28,5.2430835,2.19738722,04200500
263,2010-09-29,4.597822,1.51495123,04200500
264,2010-09-30,2.9123406,0.69942611,04200500
265,2010-10-01,1.3058968,0.67677259,04200500
266,2010-10-02,1.9056003,0.7390697,04200500
267,2010-10-03,2.3339567,8.60832119,04200500
268,2010-10-04,8.657043,6.08812189,04200500
269,2010-10-05,5.077835,2.94495201,04200500
270,2010-10-06,7.4246087,2.8883183,04200500
271,2010-10-07,3.400196,1.70467412,04200500
272,2010-10-08,1.7167728,1.104357,04200500
273,2010-10-09,4.0505395,0.80986184,04200500
274,2010-10-10,3.5265317,0.62580234,04200500
275,2010-10-11,2.4905074,0.46722797,04200500
276,2010-10-12,2.4084704,0.40209922,04200500
277,2010-10-13,1.9423494,0.368119,04200500
278,2010-10-14,1.7324469,1.28558481,04200500
279,2010-10-15,2.1316593,0.80136675,04200500
280,2010-10-16,2.7274249,0.48988143,04200500
281,2010-10-17,2.1833382,0.39077249,04200500
282,2010-10-18,1.904486,0.39077249,04200500
283,2010-10-19,1.9589784,0.33697045,04200500
284,2010-10-20,2.1357112,0.30015859,04200500
285,2010-10-21,2.158855,0.26249719,04200500
286,2010-10-22,2.8039882,0.21294269,04200500
287,2010-10-23,1.8435466,0.21945556,04200500
288,2010-10-24,1.984813,0.25201991,04200500
289,2010-10-25,2.0915155,0.30865362,04200500
290,2010-10-26,1.9750679,0.64562404,04200500
291,2010-10-27,3.770883,0.70792115,04200500
292,2010-10-28,3.0393722,0.62863398,04200500
293,2010-10-29,3.6013134,0.71358454,04200500
294,2010-10-30,3.3094976,0.54651511,04200500
295,2010-10-31,2.5868924,0.54085177,04200500
296,2010-11-01,1.6958385,0.53235668,04200500
297,2010-11-02,2.363901,0.45306954,04200500
298,2010-11-03,2.3251033,0.43324775,04200500
299,2010-11-04,2.4623249,0.74473304,04200500
300,2010-11-05,2.1973133,1.220456,04200500
301,2010-11-06,7.7099504,0.8608321,04200500
302,2010-11-07,3.3770087,0.65128744,04200500
303,2010-11-08,3.0085905,0.52952504,04200500
304,2010-11-09,3.3723564,0.49837649,04200500
305,2010-11-10,2.485942,0.48988143,04200500
306,2010-11-11,2.17483,0.51819825,04200500
307,2010-11-12,3.7387495,0.51536661,04200500
308,2010-11-13,4.6014276,0.53802007,04200500
309,2010-11-14,2.5131314,0.65695083,04200500
310,2010-11-15,2.5663233,0.67110926,04200500
311,2010-11-16,2.876278,1.26293135,04200500
312,2010-11-17,10.316137,3.08653617,04200500
313,2010-11-18,6.282006,2.30215979,04200500
314,2010-11-19,3.4795156,1.69901073,04200500
315,2010-11-20,4.318297,1.2884165,04200500
316,2010-11-21,3.939344,1.06471336,04200500
317,2010-11-22,5.7690725,2.18606043,04200500
318,2010-11-23,6.481367,3.70950675,04200500
319,2010-11-24,4.8483567,3.14316988,04200500
320,2010-11-25,8.8948765,17.04674149,04200500
321,2010-11-26,33.312984,49.55448151,04200500
322,2010-11-27,42.775867,32.56437302,04200500
323,2010-11-28,12.808356,11.83644199,04200500
324,2010-11-29,5.8404293,6.00317144,04200500
325,2010-11-30,18.89518,19.34040642,04200500
326,2010-12-01,39.608803,51.25349045,04200500
327,2010-12-02,43.618477,35.96239471,04200500
328,2010-12-03,18.550478,13.28060055,04200500
329,2010-12-04,7.8652544,6.93762732,04200500
330,2010-12-05,7.6293373,4.47406149,04200500
331,2010-12-06,7.0714436,3.02990246,04200500
332,2010-12-07,5.1233864,2.27950621,04200500
333,2010-12-08,5.02771,2.02465439,04200500
334,2010-12-09,3.859167,1.82926822,04200500
335,2010-12-10,2.8054676,1.67352557,04200500
336,2010-12-11,5.8971276,1.54609978,04200500
337,2010-12-12,24.34979,10.76040173,04200500
338,2010-12-13,34.164715,21.57743645,04200500
339,2010-12-14,20.707792,12.26119423,04200500
340,2010-12-15,12.1589575,7.98535061,04200500
341,2010-12-16,7.044682,5.66336918,04200500
342,2010-12-17,4.4502096,4.44574499,04200500
343,2010-12-18,2.9473608,3.59623957,04200500
344,2010-12-19,2.8778017,3.42633843,04200500
345,2010-12-20,3.0448198,3.2564373,04200500
346,2010-12-21,3.2812948,2.40126872,04200500
347,2010-12-22,2.8814003,1.65087211,04200500
348,2010-12-23,2.9647536,1.38186204,04200500
349,2010-12-24,2.7330549,1.32522833,04200500
350,2010-12-25,2.5765061,1.27992141,04200500
351,2010-12-26,2.5300186,1.26009965,04200500
352,2010-12-27,2.4151487,1.25443625,04200500
353,2010-12-28,2.6571565,1.34221852,04200500
354,2010-12-29,2.6906826,1.33372343,04200500
355,2010-12-30,3.4113436,1.58008003,04200500
356,2010-12-31,29.439276,5.6350522,04200500
357,2011-01-01,56.02333,30.86536217,04200500
358,2011-01-02,52.618095,47.57229996,04200500
359,2011-01-03,27.033356,19.53862381,04200500
360,2011-01-04,9.254642,9.48614311,04200500
361,2011-01-05,5.678747,4.95544815,04200500
362,2011-01-06,5.54345,3.39802146,04200500
363,2011-01-07,5.9238844,3.00158572,04200500
364,2011-01-08,4.222656,2.91663504,04200500
365,2011-01-09,6.2099543,3.11485314,04200500
366,2011-01-10,3.236522,3.2564373,04200500
367,2011-01-11,3.2229528,3.39802146,04200500
368,2011-01-12,2.9993532,3.11485314,04200500
369,2011-01-13,3.0959291,2.8203578,04200500
370,2011-01-14,2.358094,2.13225865,04200500
371,2011-01-15,3.066592,1.84625828,04200500
372,2011-01-16,3.572912,1.67352557,04200500
373,2011-01-17,3.496925,1.58574343,04200500
374,2011-01-18,3.9782674,1.80661476,04200500
375,2011-01-19,3.3961089,2.21154571,04200500
376,2011-01-20,4.3320127,2.35312986,04200500
377,2011-01-21,4.2203608,2.59948659,04200500
378,2011-01-22,5.844146,2.17190194,04200500
379,2011-01-23,6.075914,1.95386243,04200500
380,2011-01-24,4.625464,1.64237702,04200500
381,2011-01-25,3.5627518,1.93120885,04200500
382,2011-01-26,6.0629654,1.88590193,04200500
383,2011-01-27,3.7312655,1.88590193,04200500
384,2011-01-28,2.950632,1.97368407,04200500
385,2011-01-29,3.8566184,2.01899123,04200500
386,2011-01-30,4.3005033,2.00766444,04200500
387,2011-01-31,3.7008438,1.70184243,04200500
388,2011-02-01,3.1855671,1.94819915,04200500
389,2011-02-02,3.4231498,2.41825867,04200500
390,2011-02-03,11.272405,2.49188256,04200500
391,2011-02-04,9.483293,2.91663504,04200500
392,2011-02-05,5.03619,3.53960586,04200500
393,2011-02-06,6.6953216,4.07762575,04200500
394,2011-02-07,5.648644,4.10594273,04200500
395,2011-02-08,12.065449,3.85109115,04200500
396,2011-02-09,3.888139,3.65287304,04200500
397,2011-02-10,4.117077,3.28475404,04200500
398,2011-02-11,4.166798,3.05821943,04200500
399,2011-02-12,2.9626534,3.05821943,04200500
400,2011-02-13,3.3067935,3.45465517,04200500
401,2011-02-14,20.184738,9.48614311,04200500
402,2011-02-15,40.743416,23.67288399,04200500
403,2011-02-16,50.062405,36.81190109,04200500
404,2011-02-17,80.4851,66.82775879,04200500
405,2011-02-18,127.02447,133.08917236,04200500
406,2011-02-19,88.65058,95.42777252,04200500
407,2011-02-20,28.849812,29.16635132,04200500
408,2011-02-21,35.481987,26.3913002,04200500
409,2011-02-22,17.53807,13.73367023,04200500
410,2011-02-23,11.69432,10.56218338,04200500
411,2011-02-24,10.512909,9.20297527,04200500
412,2011-02-25,12.562733,7.36238003,04200500
413,2011-02-26,9.16317,6.6827755,04200500
414,2011-02-27,10.1828375,10.56218338,04200500
415,2011-02-28,249.66644,226.25160217,04200500
416,2011-03-01,111.36463,345.46551514,04200500
417,2011-03-02,131.56256,161.97236633,04200500
418,2011-03-03,38.567814,41.05942535,04200500
419,2011-03-04,24.739187,23.2481308,04200500
420,2011-03-05,91.76437,93.16242218,04200500
421,2011-03-06,226.97923,186.04167175,04200500
422,2011-03-07,134.8173,112.98421478,04200500
423,2011-03-08,45.049248,41.05942535,04200500
424,2011-03-09,61.526608,45.59012222,04200500
425,2011-03-10,141.17645,121.76243591,04200500
426,2011-03-11,130.54999,121.76243591,04200500
427,2011-03-12,99.4567,79.57033539,04200500
428,2011-03-13,87.37997,79.0039978,04200500
429,2011-03-14,34.71575,37.66140366,04200500
430,2011-03-15,21.548016,19.963377,04200500
431,2011-03-16,19.225666,21.12436676,04200500
432,2011-03-17,40.58174,23.1914978,04200500
433,2011-03-18,21.416145,15.12119579,04200500
434,2011-03-19,13.148701,10.25069809,04200500
435,2011-03-20,7.6617117,7.78713274,04200500
436,2011-03-21,12.614696,6.56950808,04200500
437,2011-03-22,12.057136,5.86158705,04200500
438,2011-03-23,12.899554,6.22970629,04200500
439,2011-03-24,10.040413,6.20138931,04200500
440,2011-03-25,9.2665825,5.69168615,04200500
441,2011-03-26,6.595166,4.81386375,04200500
442,2011-03-27,4.9072294,3.93604159,04200500
443,2011-03-28,5.141403,3.28475404,04200500
444,2011-03-29,5.6893067,2.94495201,04200500
445,2011-03-30,3.151088,2.86000156,04200500
446,2011-03-31,7.8208456,3.00158572,04200500
447,2011-04-01,22.031664,3.39802146,04200500
448,2011-04-02,10.871198,3.73782372,04200500
449,2011-04-03,9.37365,3.79445744,04200500
450,2011-04-04,14.600724,25.11704254,04200500
451,2011-04-05,127.04424,131.67333984,04200500
452,2011-04-06,49.92578,83.81786346,04200500
453,2011-04-07,21.479198,24.57902336,04200500
454,2011-04-08,24.640957,31.43169975,04200500
455,2011-04-09,31.76934,48.70497513,04200500
456,2011-04-10,26.19702,24.18258667,04200500
457,2011-04-11,11.982602,15.29109669,04200500
458,2011-04-12,10.556549,11.94970894,04200500
459,2011-04-13,5.3594675,8.77822208,04200500
460,2011-04-14,7.075514,6.79604292,04200500
461,2011-04-15,5.869513,5.26693344,04200500
462,2011-04-16,5.1164083,6.03148842,04200500
463,2011-04-17,7.747246,16.31050301,04200500
464,2011-04-18,13.286696,16.5087204,04200500
465,2011-04-19,17.95617,24.01268578,04200500
466,2011-04-20,97.33209,138.75254822,04200500
467,2011-04-21,37.69743,124.59412384,04200500
468,2011-04-22,33.258976,35.96239471,04200500
469,2011-04-23,63.387203,57.48319626,04200500
470,2011-04-24,38.41733,44.17427826,04200500
471,2011-04-25,66.41487,72.49112701,04200500
472,2011-04-26,188.14714,199.91693115,04200500
473,2011-04-27,87.649635,94.01193237,04200500
474,2011-04-28,78.90927,29.7326889,04200500
475,2011-04-29,23.629663,17.13169098,04200500
476,2011-04-30,16.607964,11.97802544,04200500
477,2011-05-01,8.681616,9.51446056,04200500
478,2011-05-02,26.62528,37.37823868,04200500
479,2011-05-03,20.052776,73.62380219,04200500
480,2011-05-04,115.73055,108.17034912,04200500
481,2011-05-05,80.981636,47.57229996,04200500
482,2011-05-06,15.113831,17.83961296,04200500
483,2011-05-07,16.40363,16.87684059,04200500
484,2011-05-08,13.4366455,21.29426765,04200500
485,2011-05-09,12.356883,12.82753086,04200500
486,2011-05-10,3.2863097,8.24020195,04200500
487,2011-05-11,8.133796,6.654459,04200500
488,2011-05-12,7.3941,9.06139088,04200500
489,2011-05-13,19.410137,23.95605087,04200500
490,2011-05-14,16.79809,27.41070747,04200500
491,2011-05-15,70.52203,76.73865509,04200500
492,2011-05-16,70.38256,62.01389313,04200500
493,2011-05-17,40.14177,42.19210052,04200500
494,2011-05-18,31.380926,79.0039978,04200500
495,2011-05-19,75.935356,94.86143494,04200500
496,2011-05-20,57.58513,59.46537781,04200500
497,2011-05-21,19.17294,19.963377,04200500
498,2011-05-22,11.409856,12.03465939,04200500
499,2011-05-23,7.4610972,10.36396599,04200500
500,2011-05-24,17.518694,10.0807972,04200500
501,2011-05-25,21.097147,18.51921654,04200500
502,2011-05-26,161.46313,129.69116211,04200500
503,2011-05-27,221.77707,219.45555115,04200500
504,2011-05-28,98.287094,90.33074188,04200500
505,2011-05-29,33.889774,30.58219337,04200500
506,2011-05-30,32.58021,34.26338196,04200500
507,2011-05-31,11.278194,12.62931347,04200500
508,2011-06-01,11.604728,7.73049879,04200500
509,2011-06-02,8.927812,4.8704977,04200500
510,2011-06-03,7.7751884,3.48297215,04200500
511,2011-06-04,5.103647,2.63629842,04200500
512,2011-06-05,4.7247605,2.14075351,04200500
513,2011-06-06,6.0653014,1.81227815,04200500
514,2011-06-07,23.827648,24.38080406,04200500
515,2011-06-08,47.7947,33.41387939,04200500
516,2011-06-09,18.717789,11.5815897,04200500
517,2011-06-10,7.565844,5.80495358,04200500
518,2011-06-11,16.144478,4.38911104,04200500
519,2011-06-12,7.929527,9.08970737,04200500
520,2011-06-13,8.940298,5.38020086,04200500
521,2011-06-14,5.008772,3.56792259,04200500
522,2011-06-15,3.59858,2.57966471,04200500
523,2011-06-16,1.4410262,2.54285288,04200500
524,2011-06-17,2.3469691,2.17756557,04200500
525,2011-06-18,4.2190127,2.17190194,04200500
526,2011-06-19,2.5830405,5.29525042,04200500
527,2011-06-20,66.61169,70.22577667,04200500
528,2011-06-21,61.80311,69.94261169,04200500
529,2011-06-22,33.249485,28.31684685,04200500
530,2011-06-23,50.136993,44.17427826,04200500
531,2011-06-24,24.965532,19.9067421,04200500
532,2011-06-25,18.036852,20.35981178,04200500
533,2011-06-26,13.023162,15.57426548,04200500
534,2011-06-27,4.6945577,7.13584518,04200500
535,2011-06-28,5.863904,4.1342597,04200500
536,2011-06-29,2.093185,2.86000156,04200500
537,2011-06-30,1.4379787,2.19455552,04200500
538,2011-07-01,1.7098684,1.75281286,04200500
539,2011-07-02,2.646815,1.52344632,04200500
540,2011-07-03,8.809201,16.5087204,04200500
541,2011-07-04,4.057985,4.98376513,04200500
542,2011-07-05,2.8517466,2.68726873,04200500
543,2011-07-06,2.2566566,1.80378318,04200500
544,2011-07-07,2.8388944,1.33089173,04200500
545,2011-07-08,2.2888107,1.0363965,04200500
546,2011-07-09,1.757762,0.8580004,04200500
547,2011-07-10,1.0772958,0.81269348,04200500
548,2011-07-11,1.2167956,0.7419014,04200500
549,2011-07-12,1.5804279,1.04772329,04200500
550,2011-07-13,1.5647099,0.70792115,04200500
551,2011-07-14,1.4665339,0.62013894,04200500
552,2011-07-15,1.5003221,0.58899039,04200500
553,2011-07-16,1.0426352,0.5493468,04200500
554,2011-07-17,1.4874032,0.4785547,04200500
555,2011-07-18,1.5400617,0.43891111,04200500
556,2011-07-19,21.071451,0.60031718,04200500
557,2011-07-20,11.195802,0.56916863,04200500
558,2011-07-21,13.82873,0.48988143,04200500
559,2011-07-22,3.3643937,0.6739409,04200500
560,2011-07-23,14.228879,10.27901554,04200500
561,2011-07-24,14.9013815,4.8704977,04200500
562,2011-07-25,30.998041,21.09605026,04200500
563,2011-07-26,14.920132,7.22079563,04200500
564,2011-07-27,6.857615,2.86000156,04200500
565,2011-07-28,4.639642,1.98784256,04200500
566,2011-07-29,4.618309,1.80095136,04200500
567,2011-07-30,3.649917,1.2940799,04200500
568,2011-07-31,3.5232246,0.88348562,04200500
569,2011-08-01,1.4952474,0.69093102,04200500
570,2011-08-02,3.3698,0.58049536,04200500
