USGS	04208000	2000-05-23	1040	A	
USGS	04208000	2000-05-24	1170	A	
USGS	04208000	2000-05-25	856	A	
USGS	04208000	2000-05-26	693	A	
USGS	04208000	2000-05-27	652	A	
USGS	04208000	2000-05-28	2190	A	
USGS	04208000	2000-05-29	4510	A	
USGS	04208000	2000-05-30	2260	A	
USGS	04208000	2000-05-31	1400	A	
USGS	04208000	2000-06-01	1310	A	
USGS	04208000	2000-06-02	1120	A	
USGS	04208000	2000-06-03	972	A	
USGS	04208000	2000-06-04	893	A	
USGS	04208000	2000-06-05	939	A	
USGS	04208000	2000-06-06	2120	A	
USGS	04208000	2000-06-07	1460	A	
USGS	04208000	2000-06-08	962	A	
USGS	04208000	2000-06-09	748	A	
USGS	04208000	2000-06-10	677	A	
USGS	04208000	2000-06-11	627	A	
USGS	04208000	2000-06-12	1200	A	
USGS	04208000	2000-06-13	1790	A	
USGS	04208000	2000-06-14	932	A	
USGS	04208000	2000-06-15	1070	A	
USGS	04208000	2000-06-16	1120	A	
USGS	04208000	2000-06-17	1410	A	
USGS	04208000	2000-06-18	3360	A	
USGS	04208000	2000-06-19	1690	A	
USGS	04208000	2000-06-20	1080	A	
USGS	04208000	2000-06-21	1170	A	
USGS	04208000	2000-06-22	1060	A	
USGS	04208000	2000-06-23	959	A	
USGS	04208000	2000-06-24	941	A	
USGS	04208000	2000-06-25	1090	A	
USGS	04208000	2000-06-26	993	A	
USGS	04208000	2000-06-27	736	A	
USGS	04208000	2000-06-28	525	A	
USGS	04208000	2000-06-29	418	A	
USGS	04208000	2000-06-30	515	A	
USGS	04208000	2000-07-01	405	A	
USGS	04208000	2000-07-02	353	A	
USGS	04208000	2000-07-03	731	A	
USGS	04208000	2000-07-04	747	A	
USGS	04208000	2000-07-05	466	A	
USGS	04208000	2000-07-06	403	A	
USGS	04208000	2000-07-07	379	A	
USGS	04208000	2000-07-08	354	A	
USGS	04208000	2000-07-09	340	A	
USGS	04208000	2000-07-10	407	A	
USGS	04208000	2000-07-11	422	A	
USGS	04208000	2000-07-12	342	A	
USGS	04208000	2000-07-13	312	A	
USGS	04208000	2000-07-14	649	A	
USGS	04208000	2000-07-15	2280	A	
USGS	04208000	2000-07-16	809	A	
USGS	04208000	2000-07-17	567	A	
USGS	04208000	2000-07-18	506	A	
USGS	04208000	2000-07-19	506	A	
USGS	04208000	2000-07-20	494	A	
USGS	04208000	2000-07-21	435	A	
USGS	04208000	2000-07-22	411	A	
USGS	04208000	2000-07-23	349	A	
USGS	04208000	2000-07-24	342	A	
USGS	04208000	2000-07-25	344	A	
USGS	04208000	2000-07-26	305	A	
USGS	04208000	2000-07-27	309	A	
USGS	04208000	2000-07-28	970	A	
USGS	04208000	2000-07-29	1020	A	
USGS	04208000	2000-07-30	542	A	
USGS	04208000	2000-07-31	464	A	
USGS	04208000	2000-08-01	430	A	
USGS	04208000	2000-08-02	423	A	
USGS	04208000	2000-08-03	426	A	
USGS	04208000	2000-08-04	348	A	
USGS	04208000	2000-08-05	323	A	
USGS	04208000	2000-08-06	2790	A	
USGS	04208000	2000-08-07	3520	A	
USGS	04208000	2000-08-08	1370	A	
USGS	04208000	2000-08-09	857	A	
USGS	04208000	2000-08-10	1330	A	
USGS	04208000	2000-08-11	727	A	
USGS	04208000	2000-08-12	594	A	
USGS	04208000	2000-08-13	507	A	
USGS	04208000	2000-08-14	453	A	
USGS	04208000	2000-08-15	418	A	
USGS	04208000	2000-08-16	387	A	
USGS	04208000	2000-08-17	365	A	
USGS	04208000	2000-08-18	374	A	
USGS	04208000	2000-08-19	349	A	
USGS	04208000	2000-08-20	336	A	
USGS	04208000	2000-08-21	320	A	
USGS	04208000	2000-08-22	322	A	
USGS	04208000	2000-08-23	368	A	
USGS	04208000	2000-08-24	461	A	
USGS	04208000	2000-08-25	410	A	
USGS	04208000	2000-08-26	359	A	
USGS	04208000	2000-08-27	431	A	
USGS	04208000	2000-08-28	518	A	
USGS	04208000	2000-08-29	426	A	
USGS	04208000	2000-08-30	365	A	
USGS	04208000	2000-08-31	336	A	
USGS	04208000	2000-09-01	312	A	
USGS	04208000	2000-09-02	309	A	
USGS	04208000	2000-09-03	294	A	
USGS	04208000	2000-09-04	297	A	
USGS	04208000	2000-09-05	315	A	
USGS	04208000	2000-09-06	285	A	
USGS	04208000	2000-09-07	280	A	
USGS	04208000	2000-09-08	277	A	
USGS	04208000	2000-09-09	273	A	
USGS	04208000	2000-09-10	370	A	
USGS	04208000	2000-09-11	817	A	
USGS	04208000	2000-09-12	441	A	
USGS	04208000	2000-09-13	426	A	
USGS	04208000	2000-09-14	338	A	
USGS	04208000	2000-09-15	456	A	
USGS	04208000	2000-09-16	561	A	
USGS	04208000	2000-09-17	402	A	
USGS	04208000	2000-09-18	348	A	
USGS	04208000	2000-09-19	329	A	
USGS	04208000	2000-09-20	328	A	
USGS	04208000	2000-09-21	649	A	
USGS	04208000	2000-09-22	478	A	
USGS	04208000	2000-09-23	1150	A	
USGS	04208000	2000-09-24	2280	A	
USGS	04208000	2000-09-25	890	A	
USGS	04208000	2000-09-26	641	A	
USGS	04208000	2000-09-27	553	A	
USGS	04208000	2000-09-28	495	A	
USGS	04208000	2000-09-29	436	A	
USGS	04208000	2000-09-30	369	A	
USGS	04208000	2000-10-01	353	A	
USGS	04208000	2000-10-02	368	A	
USGS	04208000	2000-10-03	357	A	
USGS	04208000	2000-10-04	429	A	
USGS	04208000	2000-10-05	806	A	
USGS	04208000	2000-10-06	1410	A	
USGS	04208000	2000-10-07	882	A	
USGS	04208000	2000-10-08	960	A	
USGS	04208000	2000-10-09	1690	A	
USGS	04208000	2000-10-10	904	A	
USGS	04208000	2000-10-11	735	A	
USGS	04208000	2000-10-12	677	A	
USGS	04208000	2000-10-13	570	A	
USGS	04208000	2000-10-14	520	A	
USGS	04208000	2000-10-15	507	A	
USGS	04208000	2000-10-16	445	A	
USGS	04208000	2000-10-17	462	A	
USGS	04208000	2000-10-18	440	A	
USGS	04208000	2000-10-19	376	A	
USGS	04208000	2000-10-20	362	A	
USGS	04208000	2000-10-21	342	A	
USGS	04208000	2000-10-22	324	A	
USGS	04208000	2000-10-23	310	A	
USGS	04208000	2000-10-24	441	A	
USGS	04208000	2000-10-25	685	A	
USGS	04208000	2000-10-26	404	A	
USGS	04208000	2000-10-27	406	A	
USGS	04208000	2000-10-28	489	A	
USGS	04208000	2000-10-29	439	A	
USGS	04208000	2000-10-30	427	A	
USGS	04208000	2000-10-31	418	A	
USGS	04208000	2000-11-01	376	A	
USGS	04208000	2000-11-02	348	A	
USGS	04208000	2000-11-03	369	A	
USGS	04208000	2000-11-04	353	A	
USGS	04208000	2000-11-05	357	A	
USGS	04208000	2000-11-06	333	A	
USGS	04208000	2000-11-07	324	A	
USGS	04208000	2000-11-08	325	A	
USGS	04208000	2000-11-09	323	A	
USGS	04208000	2000-11-10	532	A	
USGS	04208000	2000-11-11	449	A	
USGS	04208000	2000-11-12	349	A	
USGS	04208000	2000-11-13	320	A	
USGS	04208000	2000-11-14	313	A	
USGS	04208000	2000-11-15	308	A	
USGS	04208000	2000-11-16	303	A	
USGS	04208000	2000-11-17	287	A	
USGS	04208000	2000-11-18	283	A	
USGS	04208000	2000-11-19	281	A	
USGS	04208000	2000-11-20	280	A	
USGS	04208000	2000-11-21	279	A	
USGS	04208000	2000-11-22	277	A	
USGS	04208000	2000-11-23	275	A	
USGS	04208000	2000-11-24	273	A	
USGS	04208000	2000-11-25	306	A	
USGS	04208000	2000-11-26	935	A	
USGS	04208000	2000-11-27	795	A	
USGS	04208000	2000-11-28	650	A	
USGS	04208000	2000-11-29	600	A	
USGS	04208000	2000-11-30	1050	A	
USGS	04208000	2000-12-01	1110	A	
USGS	04208000	2000-12-02	881	A	
USGS	04208000	2000-12-03	692	A	
USGS	04208000	2000-12-04	593	A	
USGS	04208000	2000-12-05	535	A	
USGS	04208000	2000-12-06	486	A	
USGS	04208000	2000-12-07	434	A	
USGS	04208000	2000-12-08	417	A	
USGS	04208000	2000-12-09	387	A	
USGS	04208000	2000-12-10	360	A	
USGS	04208000	2000-12-11	414	A	
USGS	04208000	2000-12-12	1940	A	
USGS	04208000	2000-12-13	950	A	
USGS	04208000	2000-12-14	802	A	
USGS	04208000	2000-12-15	759	A	
USGS	04208000	2000-12-16	1890	A	
USGS	04208000	2000-12-17	6890	A	
USGS	04208000	2000-12-18	3410	A	
USGS	04208000	2000-12-19	2130	A	
USGS	04208000	2000-12-20	1700	A	
USGS	04208000	2000-12-21	1600	A:e	
USGS	04208000	2000-12-22	1350	A:e	
USGS	04208000	2000-12-23	1100	A:e	
USGS	04208000	2000-12-24	940	A:e	
USGS	04208000	2000-12-25	840	A:e	
USGS	04208000	2000-12-26	780	A:e	
USGS	04208000	2000-12-27	720	A:e	
USGS	04208000	2000-12-28	680	A:e	
USGS	04208000	2000-12-29	640	A:e	
USGS	04208000	2000-12-30	620	A:e	
USGS	04208000	2000-12-31	600	A:e	
USGS	04208000	2001-01-01	570	A:e	
USGS	04208000	2001-01-02	560	A:e	
USGS	04208000	2001-01-03	540	A:e	
USGS	04208000	2001-01-04	540	A:e	
USGS	04208000	2001-01-05	580	A:e	
USGS	04208000	2001-01-06	606	A	
USGS	04208000	2001-01-07	614	A	
USGS	04208000	2001-01-08	615	A	
USGS	04208000	2001-01-09	600	A	
USGS	04208000	2001-01-10	582	A	
USGS	04208000	2001-01-11	593	A	
USGS	04208000	2001-01-12	605	A	
USGS	04208000	2001-01-13	619	A	
USGS	04208000	2001-01-14	624	A	
USGS	04208000	2001-01-15	982	A	
USGS	04208000	2001-01-16	1210	A	
USGS	04208000	2001-01-17	965	A	
USGS	04208000	2001-01-18	884	A	
USGS	04208000	2001-01-19	870	A	
USGS	04208000	2001-01-20	788	A	
USGS	04208000	2001-01-21	694	A	
USGS	04208000	2001-01-22	666	A	
USGS	04208000	2001-01-23	626	A	
USGS	04208000	2001-01-24	601	A	
USGS	04208000	2001-01-25	581	A	
USGS	04208000	2001-01-26	561	A	
USGS	04208000	2001-01-27	561	A	
USGS	04208000	2001-01-28	539	A	
USGS	04208000	2001-01-29	539	A	
USGS	04208000	2001-01-30	1690	A	
USGS	04208000	2001-01-31	2440	A	
USGS	04208000	2001-02-01	1740	A	
USGS	04208000	2001-02-02	1370	A	
USGS	04208000	2001-02-03	1150	A	
USGS	04208000	2001-02-04	1080	A	
USGS	04208000	2001-02-05	1100	A	
USGS	04208000	2001-02-06	1100	A	
USGS	04208000	2001-02-07	1030	A	
USGS	04208000	2001-02-08	994	A	
USGS	04208000	2001-02-09	1930	A	
USGS	04208000	2001-02-10	3000	A	
USGS	04208000	2001-02-11	1900	A	
USGS	04208000	2001-02-12	1550	A	
USGS	04208000	2001-02-13	1600	A	
USGS	04208000	2001-02-14	2150	A	
USGS	04208000	2001-02-15	3060	A	
USGS	04208000	2001-02-16	2100	A	
USGS	04208000	2001-02-17	1640	A	
USGS	04208000	2001-02-18	1360	A	
USGS	04208000	2001-02-19	1180	A	
USGS	04208000	2001-02-20	1060	A	
USGS	04208000	2001-02-21	997	A	
USGS	04208000	2001-02-22	860	A	
USGS	04208000	2001-02-23	788	A	
USGS	04208000	2001-02-24	689	A	
USGS	04208000	2001-02-25	667	A	
USGS	04208000	2001-02-26	661	A	
USGS	04208000	2001-02-27	630	A	
USGS	04208000	2001-02-28	625	A	
USGS	04208000	2001-03-01	594	A	
USGS	04208000	2001-03-02	584	A	
USGS	04208000	2001-03-03	566	A	
USGS	04208000	2001-03-04	544	A	
USGS	04208000	2001-03-05	550	A	
USGS	04208000	2001-03-06	558	A	
USGS	04208000	2001-03-07	582	A	
USGS	04208000	2001-03-08	579	A	
USGS	04208000	2001-03-09	561	A	
USGS	04208000	2001-03-10	559	A	
USGS	04208000	2001-03-11	741	A	
USGS	04208000	2001-03-12	859	A	
USGS	04208000	2001-03-13	2860	A	
USGS	04208000	2001-03-14	2010	A	
USGS	04208000	2001-03-15	1350	A	
USGS	04208000	2001-03-16	1490	A	
USGS	04208000	2001-03-17	1810	A	
USGS	04208000	2001-03-18	1400	A	
USGS	04208000	2001-03-19	1170	A	
USGS	04208000	2001-03-20	943	A	
USGS	04208000	2001-03-21	834	A	
USGS	04208000	2001-03-22	847	A	
USGS	04208000	2001-03-23	764	A	
USGS	04208000	2001-03-24	669	A	
USGS	04208000	2001-03-25	591	A	
USGS	04208000	2001-03-26	583	A	
USGS	04208000	2001-03-27	583	A	
USGS	04208000	2001-03-28	592	A	
USGS	04208000	2001-03-29	628	A	
USGS	04208000	2001-03-30	567	A	
USGS	04208000	2001-03-31	541	A	
USGS	04208000	2001-04-01	575	A	
USGS	04208000	2001-04-02	577	A	
USGS	04208000	2001-04-03	648	A	
USGS	04208000	2001-04-04	689	A	
USGS	04208000	2001-04-05	549	A	
USGS	04208000	2001-04-06	2060	A	
USGS	04208000	2001-04-07	3950	A	
USGS	04208000	2001-04-08	1920	A	
USGS	04208000	2001-04-09	1570	A	
USGS	04208000	2001-04-10	1380	A	
USGS	04208000	2001-04-11	1130	A	
USGS	04208000	2001-04-12	974	A	
USGS	04208000	2001-04-13	784	A	
USGS	04208000	2001-04-14	624	A	
USGS	04208000	2001-04-15	669	A	
USGS	04208000	2001-04-16	1750	A	
USGS	04208000	2001-04-17	1340	A	
USGS	04208000	2001-04-18	960	A	
USGS	04208000	2001-04-19	792	A	
USGS	04208000	2001-04-20	878	A	
USGS	04208000	2001-04-21	1080	A	
USGS	04208000	2001-04-22	827	A	
USGS	04208000	2001-04-23	742	A	
USGS	04208000	2001-04-24	644	A	
USGS	04208000	2001-04-25	564	A	
USGS	04208000	2001-04-26	520	A	
USGS	04208000	2001-04-27	492	A	
USGS	04208000	2001-04-28	461	A	
USGS	04208000	2001-04-29	431	A	
USGS	04208000	2001-04-30	404	A	
USGS	04208000	2001-05-01	394	A	
USGS	04208000	2001-05-02	385	A	
USGS	04208000	2001-05-03	353	A	
USGS	04208000	2001-05-04	352	A	
USGS	04208000	2001-05-05	345	A	
USGS	04208000	2001-05-06	322	A	
USGS	04208000	2001-05-07	307	A	
USGS	04208000	2001-05-08	409	A	
USGS	04208000	2001-05-09	441	A	
USGS	04208000	2001-05-10	370	A	
USGS	04208000	2001-05-11	323	A	
USGS	04208000	2001-05-12	709	A	
USGS	04208000	2001-05-13	491	A	
USGS	04208000	2001-05-14	373	A	
USGS	04208000	2001-05-15	378	A	
USGS	04208000	2001-05-16	423	A	
USGS	04208000	2001-05-17	386	A	
USGS	04208000	2001-05-18	381	A	
USGS	04208000	2001-05-19	416	A	
USGS	04208000	2001-05-20	343	A	
USGS	04208000	2001-05-21	425	A	
USGS	04208000	2001-05-22	1210	A	
USGS	04208000	2001-05-23	779	A	
USGS	04208000	2001-05-24	536	A	
USGS	04208000	2001-05-25	524	A	
USGS	04208000	2001-05-26	516	A	
USGS	04208000	2001-05-27	737	A	
USGS	04208000	2001-05-28	637	A	
USGS	04208000	2001-05-29	461	A	
USGS	04208000	2001-05-30	420	A	
USGS	04208000	2001-05-31	387	A	
USGS	04208000	2001-06-01	451	A	
USGS	04208000	2001-06-02	570	A	
USGS	04208000	2001-06-03	726	A	
USGS	04208000	2001-06-04	501	A	
USGS	04208000	2001-06-05	445	A	
USGS	04208000	2001-06-06	412	A	
USGS	04208000	2001-06-07	558	A	
USGS	04208000	2001-06-08	434	A	
USGS	04208000	2001-06-09	374	A	
USGS	04208000	2001-06-10	346	A	
USGS	04208000	2001-06-11	420	A	
USGS	04208000	2001-06-12	380	A	
USGS	04208000	2001-06-13	342	A	
USGS	04208000	2001-06-14	326	A	
USGS	04208000	2001-06-15	318	A	
USGS	04208000	2001-06-16	376	A	
USGS	04208000	2001-06-17	327	A	
USGS	04208000	2001-06-18	296	A	
USGS	04208000	2001-06-19	292	A	
USGS	04208000	2001-06-20	310	A	
USGS	04208000	2001-06-21	389	A	
USGS	04208000	2001-06-22	393	A	
USGS	04208000	2001-06-23	343	A	
USGS	04208000	2001-06-24	299	A	
USGS	04208000	2001-06-25	285	A	
USGS	04208000	2001-06-26	274	A	
USGS	04208000	2001-06-27	268	A	
USGS	04208000	2001-06-28	312	A	
USGS	04208000	2001-06-29	289	A	
USGS	04208000	2001-06-30	316	A	
USGS	04208000	2001-07-01	469	A	
USGS	04208000	2001-07-02	380	A	
USGS	04208000	2001-07-03	301	A	
USGS	04208000	2001-07-04	283	A	
USGS	04208000	2001-07-05	322	A	
USGS	04208000	2001-07-06	284	A	
USGS	04208000	2001-07-07	272	A	
USGS	04208000	2001-07-08	433	A	
USGS	04208000	2001-07-09	332	A	
USGS	04208000	2001-07-10	295	A	
USGS	04208000	2001-07-11	287	A	
USGS	04208000	2001-07-12	280	A	
USGS	04208000	2001-07-13	262	A	
USGS	04208000	2001-07-14	262	A	
USGS	04208000	2001-07-15	254	A	
USGS	04208000	2001-07-16	252	A	
USGS	04208000	2001-07-17	249	A	
USGS	04208000	2001-07-18	240	A	
USGS	04208000	2001-07-19	303	A	
USGS	04208000	2001-07-20	305	A	
USGS	04208000	2001-07-21	232	A	
USGS	04208000	2001-07-22	215	A	
USGS	04208000	2001-07-23	213	A	
USGS	04208000	2001-07-24	277	A	
USGS	04208000	2001-07-25	229	A	
USGS	04208000	2001-07-26	463	A	
USGS	04208000	2001-07-27	293	A	
USGS	04208000	2001-07-28	229	A	
USGS	04208000	2001-07-29	211	A	
USGS	04208000	2001-07-30	212	A	
USGS	04208000	2001-07-31	219	A	
USGS	04208000	2001-08-01	210	A	
USGS	04208000	2001-08-02	208	A	
USGS	04208000	2001-08-03	788	A	
USGS	04208000	2001-08-04	453	A	
USGS	04208000	2001-08-05	288	A	
USGS	04208000	2001-08-06	231	A	
USGS	04208000	2001-08-07	225	A	
USGS	04208000	2001-08-08	227	A	
USGS	04208000	2001-08-09	226	A	
USGS	04208000	2001-08-10	682	A	
USGS	04208000	2001-08-11	352	A	
USGS	04208000	2001-08-12	287	A	
USGS	04208000	2001-08-13	326	A	
USGS	04208000	2001-08-14	277	A	
USGS	04208000	2001-08-15	251	A	
USGS	04208000	2001-08-16	243	A	
USGS	04208000	2001-08-17	258	A	
USGS	04208000	2001-08-18	239	A	
USGS	04208000	2001-08-19	240	A	
USGS	04208000	2001-08-20	352	A	
USGS	04208000	2001-08-21	345	A	
USGS	04208000	2001-08-22	274	A	
USGS	04208000	2001-08-23	337	A	
USGS	04208000	2001-08-24	306	A	
USGS	04208000	2001-08-25	268	A	
USGS	04208000	2001-08-26	351	A	
USGS	04208000	2001-08-27	503	A	
USGS	04208000	2001-08-28	326	A	
USGS	04208000	2001-08-29	275	A	
USGS	04208000	2001-08-30	248	A	
USGS	04208000	2001-08-31	496	A	
USGS	04208000	2001-09-01	572	A	
USGS	04208000	2001-09-02	337	A	
USGS	04208000	2001-09-03	270	A	
USGS	04208000	2001-09-04	249	A	
USGS	04208000	2001-09-05	240	A	
USGS	04208000	2001-09-06	239	A	
USGS	04208000	2001-09-07	232	A	
USGS	04208000	2001-09-08	242	A	
USGS	04208000	2001-09-09	220	A	
USGS	04208000	2001-09-10	219	A	
USGS	04208000	2001-09-11	221	A	
USGS	04208000	2001-09-12	210	A	
USGS	04208000	2001-09-13	220	A	
USGS	04208000	2001-09-14	449	A	
USGS	04208000	2001-09-15	293	A	
USGS	04208000	2001-09-16	233	A	
USGS	04208000	2001-09-17	222	A	
USGS	04208000	2001-09-18	224	A	
USGS	04208000	2001-09-19	236	A	
USGS	04208000	2001-09-20	319	A	
USGS	04208000	2001-09-21	295	A	
USGS	04208000	2001-09-22	559	A	
USGS	04208000	2001-09-23	348	A	
USGS	04208000	2001-09-24	328	A	
USGS	04208000	2001-09-25	901	A	
USGS	04208000	2001-09-26	660	A:e	
USGS	04208000	2001-09-27	880	A:e	
USGS	04208000	2001-09-28	600	A:e	
USGS	04208000	2001-09-29	469	A	
USGS	04208000	2001-09-30	328	A	
USGS	04208000	2001-10-01	286	A	
USGS	04208000	2001-10-02	270	A	
USGS	04208000	2001-10-03	260	A	
USGS	04208000	2001-10-04	249	A	
USGS	04208000	2001-10-05	265	A	
USGS	04208000	2001-10-06	915	A	
USGS	04208000	2001-10-07	424	A	
USGS	04208000	2001-10-08	313	A	
USGS	04208000	2001-10-09	282	A	
USGS	04208000	2001-10-10	268	A	
USGS	04208000	2001-10-11	259	A	
USGS	04208000	2001-10-12	513	A	
USGS	04208000	2001-10-13	594	A	
USGS	04208000	2001-10-14	443	A	
USGS	04208000	2001-10-15	569	A	
USGS	04208000	2001-10-16	509	A	
USGS	04208000	2001-10-17	1300	A	
USGS	04208000	2001-10-18	578	A	
USGS	04208000	2001-10-19	413	A	
USGS	04208000	2001-10-20	342	A	
USGS	04208000	2001-10-21	358	A	
USGS	04208000	2001-10-22	1020	A	
USGS	04208000	2001-10-23	612	A	
