# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:20 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04198000 Sandusky River near Fremont OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04198000
#            TS   parameter     statistic     Description
#        109523       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109523_00060_00003	109523_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04198000	2000-12-10		400	A:e
USGS	04198000	2000-12-11		140	A:e
USGS	04198000	2000-12-12		2000	A:e
USGS	04198000	2000-12-13		3700	A:e
USGS	04198000	2000-12-14		1700	A:e
USGS	04198000	2000-12-15		900	A:e
USGS	04198000	2000-12-16		700	A:e
USGS	04198000	2000-12-17		4600	A:e
USGS	04198000	2000-12-18		6600	A:e
USGS	04198000	2000-12-19		3000	A:e
USGS	04198000	2000-12-20		1500	A:e
USGS	04198000	2000-12-21		1000	A:e
USGS	04198000	2000-12-22		740	A:e
USGS	04198000	2000-12-23		600	A:e
USGS	04198000	2000-12-24		470	A:e
USGS	04198000	2000-12-25		370	A:e
USGS	04198000	2000-12-26		300	A:e
USGS	04198000	2000-12-27		260	A:e
USGS	04198000	2000-12-28		230	A:e
USGS	04198000	2000-12-29		200	A:e
USGS	04198000	2000-12-30		180	A:e
USGS	04198000	2000-12-31		160	A:e
USGS	04198000	2001-01-01		140	A:e
USGS	04198000	2001-01-02		130	A:e
USGS	04198000	2001-01-03		120	A:e
USGS	04198000	2001-01-04		110	A:e
USGS	04198000	2001-01-05		120	A:e
USGS	04198000	2001-01-06		130	A:e
USGS	04198000	2001-01-07		140	A:e
USGS	04198000	2001-01-08		150	A:e
USGS	04198000	2001-01-09		170	A:e
USGS	04198000	2001-01-10		210	A:e
USGS	04198000	2001-01-11		180	A:e
USGS	04198000	2001-01-12		160	A:e
USGS	04198000	2001-01-13		150	A:e
USGS	04198000	2001-01-14		160	A:e
USGS	04198000	2001-01-15		200	A:e
USGS	04198000	2001-01-16		500	A:e
USGS	04198000	2001-01-17		2000	A:e
USGS	04198000	2001-01-18		1800	A:e
USGS	04198000	2001-01-19		1600	A:e
USGS	04198000	2001-01-20		1400	A:e
USGS	04198000	2001-01-21		1200	A:e
USGS	04198000	2001-01-22		1000	A:e
USGS	04198000	2001-01-23		900	A:e
USGS	04198000	2001-01-24		800	A:e
USGS	04198000	2001-01-25		700	A:e
USGS	04198000	2001-01-26		640	A:e
USGS	04198000	2001-01-27		600	A:e
USGS	04198000	2001-01-28		560	A:e
USGS	04198000	2001-01-29		520	A:e
USGS	04198000	2001-01-30		500	A:e
USGS	04198000	2001-01-31		3000	A:e
USGS	04198000	2001-02-01		3600	A:e
USGS	04198000	2001-02-02		2500	A:e
USGS	04198000	2001-02-03		1400	A:e
USGS	04198000	2001-02-04		800	A:e
USGS	04198000	2001-02-05		600	A:e
USGS	04198000	2001-02-06		500	A:e
USGS	04198000	2001-02-07		440	A:e
USGS	04198000	2001-02-08		400	A:e
USGS	04198000	2001-02-09		1000	A:e
USGS	04198000	2001-02-10		6000	A:e
USGS	04198000	2001-02-11		3000	A:e
USGS	04198000	2001-02-12		2000	A:e
USGS	04198000	2001-02-13		1600	A:e
USGS	04198000	2001-02-14		1400	A:e
USGS	04198000	2001-02-15		2800	A:e
USGS	04198000	2001-02-16		5000	A:e
USGS	04198000	2001-02-17		4000	A:e
USGS	04198000	2001-02-18		2900	A
USGS	04198000	2001-02-19		1590	A
USGS	04198000	2001-02-20		1020	A
USGS	04198000	2001-02-21		773	A
USGS	04198000	2001-02-22		629	A
USGS	04198000	2001-02-23		541	A
USGS	04198000	2001-02-24		484	A
USGS	04198000	2001-02-25		471	A
USGS	04198000	2001-02-26		487	A
USGS	04198000	2001-02-27		613	A
USGS	04198000	2001-02-28		677	A
USGS	04198000	2001-03-01		612	A
USGS	04198000	2001-03-02		538	A
USGS	04198000	2001-03-03		480	A
USGS	04198000	2001-03-04		435	A
USGS	04198000	2001-03-05		403	A
USGS	04198000	2001-03-06		368	A
USGS	04198000	2001-03-07		342	A
USGS	04198000	2001-03-08		316	A
USGS	04198000	2001-03-09		298	A
USGS	04198000	2001-03-10		280	A
USGS	04198000	2001-03-11		270	A
USGS	04198000	2001-03-12		267	A
USGS	04198000	2001-03-13		382	A
USGS	04198000	2001-03-14		956	A
USGS	04198000	2001-03-15		1040	A
USGS	04198000	2001-03-16		1030	A
USGS	04198000	2001-03-17		1900	A
USGS	04198000	2001-03-18		2450	A
USGS	04198000	2001-03-19		2370	A
USGS	04198000	2001-03-20		1630	A
USGS	04198000	2001-03-21		1150	A
USGS	04198000	2001-03-22		889	A
USGS	04198000	2001-03-23		728	A
USGS	04198000	2001-03-24		614	A
USGS	04198000	2001-03-25		525	A
USGS	04198000	2001-03-26		450	A
USGS	04198000	2001-03-27		397	A
USGS	04198000	2001-03-28		359	A
USGS	04198000	2001-03-29		330	A
USGS	04198000	2001-03-30		322	A
USGS	04198000	2001-03-31		308	A
USGS	04198000	2001-04-01		310	A
USGS	04198000	2001-04-02		325	A
USGS	04198000	2001-04-03		314	A
USGS	04198000	2001-04-04		291	A
USGS	04198000	2001-04-05		272	A
USGS	04198000	2001-04-06		2560	A
USGS	04198000	2001-04-07		6580	A
USGS	04198000	2001-04-08		4010	A
USGS	04198000	2001-04-09		2730	A
USGS	04198000	2001-04-10		1740	A
USGS	04198000	2001-04-11		1430	A
USGS	04198000	2001-04-12		2510	A
USGS	04198000	2001-04-13		3500	A
USGS	04198000	2001-04-14		2860	A
USGS	04198000	2001-04-15		1900	A
USGS	04198000	2001-04-16		1810	A
USGS	04198000	2001-04-17		2330	A
USGS	04198000	2001-04-18		1980	A
USGS	04198000	2001-04-19		1280	A
USGS	04198000	2001-04-20		1020	A
USGS	04198000	2001-04-21		3660	A
USGS	04198000	2001-04-22		4510	A
USGS	04198000	2001-04-23		4110	A
USGS	04198000	2001-04-24		3470	A
USGS	04198000	2001-04-25		2090	A
USGS	04198000	2001-04-26		1210	A
USGS	04198000	2001-04-27		832	A
USGS	04198000	2001-04-28		647	A
USGS	04198000	2001-04-29		527	A
USGS	04198000	2001-04-30		445	A
USGS	04198000	2001-05-01		396	A
USGS	04198000	2001-05-02		362	A
USGS	04198000	2001-05-03		333	A
USGS	04198000	2001-05-04		312	A
USGS	04198000	2001-05-05		281	A
USGS	04198000	2001-05-06		252	A
USGS	04198000	2001-05-07		230	A
USGS	04198000	2001-05-08		225	A
USGS	04198000	2001-05-09		223	A
USGS	04198000	2001-05-10		218	A
USGS	04198000	2001-05-11		204	A
USGS	04198000	2001-05-12		198	A
USGS	04198000	2001-05-13		193	A
USGS	04198000	2001-05-14		235	A
USGS	04198000	2001-05-15		392	A
USGS	04198000	2001-05-16		1540	A
USGS	04198000	2001-05-17		3710	A
USGS	04198000	2001-05-18		3070	A
USGS	04198000	2001-05-19		2230	A
USGS	04198000	2001-05-20		1890	A
USGS	04198000	2001-05-21		1710	A
USGS	04198000	2001-05-22		1220	A
USGS	04198000	2001-05-23		768	A
USGS	04198000	2001-05-24		622	A
USGS	04198000	2001-05-25		549	A
USGS	04198000	2001-05-26		534	A
USGS	04198000	2001-05-27		1780	A
USGS	04198000	2001-05-28		3070	A
USGS	04198000	2001-05-29		2200	A
USGS	04198000	2001-05-30		1420	A
USGS	04198000	2001-05-31		897	A
USGS	04198000	2001-06-01		689	A
USGS	04198000	2001-06-02		603	A
USGS	04198000	2001-06-03		533	A
USGS	04198000	2001-06-04		439	A
USGS	04198000	2001-06-05		390	A
USGS	04198000	2001-06-06		390	A
USGS	04198000	2001-06-07		1070	A
USGS	04198000	2001-06-08		1360	A
USGS	04198000	2001-06-09		915	A
USGS	04198000	2001-06-10		614	A
USGS	04198000	2001-06-11		469	A
USGS	04198000	2001-06-12		383	A
USGS	04198000	2001-06-13		331	A
USGS	04198000	2001-06-14		297	A
USGS	04198000	2001-06-15		276	A
USGS	04198000	2001-06-16		261	A
USGS	04198000	2001-06-17		239	A
USGS	04198000	2001-06-18		222	A
USGS	04198000	2001-06-19		205	A
USGS	04198000	2001-06-20		186	A
USGS	04198000	2001-06-21		175	A
USGS	04198000	2001-06-22		174	A
USGS	04198000	2001-06-23		173	A
USGS	04198000	2001-06-24		215	A
USGS	04198000	2001-06-25		352	A
USGS	04198000	2001-06-26		251	A
USGS	04198000	2001-06-27		184	A
USGS	04198000	2001-06-28		171	A
USGS	04198000	2001-06-29		150	A
USGS	04198000	2001-06-30		127	A
USGS	04198000	2001-07-01		118	A
USGS	04198000	2001-07-02		118	A
USGS	04198000	2001-07-03		111	A
USGS	04198000	2001-07-04		142	A
USGS	04198000	2001-07-05		126	A
USGS	04198000	2001-07-06		108	A
USGS	04198000	2001-07-07		97.0	A
USGS	04198000	2001-07-08		91.0	A
USGS	04198000	2001-07-09		87.0	A
USGS	04198000	2001-07-10		82.0	A
USGS	04198000	2001-07-11		79.0	A
USGS	04198000	2001-07-12		73.0	A
USGS	04198000	2001-07-13		69.0	A
USGS	04198000	2001-07-14		73.0	A
USGS	04198000	2001-07-15		65.0	A
USGS	04198000	2001-07-16		58.0	A
USGS	04198000	2001-07-17		50.0	A
USGS	04198000	2001-07-18		61.0	A
USGS	04198000	2001-07-19		52.0	A
USGS	04198000	2001-07-20		44.0	A
USGS	04198000	2001-07-21		46.0	A
USGS	04198000	2001-07-22		63.0	A
USGS	04198000	2001-07-23		70.0	A
USGS	04198000	2001-07-24		56.0	A
USGS	04198000	2001-07-25		55.0	A
USGS	04198000	2001-07-26		101	A
USGS	04198000	2001-07-27		81.0	A
USGS	04198000	2001-07-28		76.0	A
USGS	04198000	2001-07-29		77.0	A
USGS	04198000	2001-07-30		96.0	A
USGS	04198000	2001-07-31		82.0	A
USGS	04198000	2001-08-01		67.0	A
USGS	04198000	2001-08-02		59.0	A
USGS	04198000	2001-08-03		56.0	A
USGS	04198000	2001-08-04		53.0	A
USGS	04198000	2001-08-05		53.0	A
USGS	04198000	2001-08-06		50.0	A
USGS	04198000	2001-08-07		54.0	A
USGS	04198000	2001-08-08		63.0	A
USGS	04198000	2001-08-09		67.0	A
USGS	04198000	2001-08-10		58.0	A
USGS	04198000	2001-08-11		54.0	A
USGS	04198000	2001-08-12		62.0	A
USGS	04198000	2001-08-13		65.0	A
USGS	04198000	2001-08-14		55.0	A
USGS	04198000	2001-08-15		53.0	A
USGS	04198000	2001-08-16		53.0	A
USGS	04198000	2001-08-17		55.0	A
USGS	04198000	2001-08-18		48.0	A
USGS	04198000	2001-08-19		46.0	A
USGS	04198000	2001-08-20		49.0	A
USGS	04198000	2001-08-21		43.0	A
USGS	04198000	2001-08-22		43.0	A
USGS	04198000	2001-08-23		63.0	A
USGS	04198000	2001-08-24		76.0	A
USGS	04198000	2001-08-25		66.0	A
USGS	04198000	2001-08-26		58.0	A
USGS	04198000	2001-08-27		52.0	A
USGS	04198000	2001-08-28		49.0	A
USGS	04198000	2001-08-29		44.0	A
USGS	04198000	2001-08-30		41.0	A
USGS	04198000	2001-08-31		48.0	A
USGS	04198000	2001-09-01		48.0	A
USGS	04198000	2001-09-02		47.0	A
USGS	04198000	2001-09-03		43.0	A
USGS	04198000	2001-09-04		38.0	A
USGS	04198000	2001-09-05		35.0	A
USGS	04198000	2001-09-06		37.0	A
USGS	04198000	2001-09-07		35.0	A
USGS	04198000	2001-09-08		37.0	A
USGS	04198000	2001-09-09		46.0	A
USGS	04198000	2001-09-10		92.0	A
USGS	04198000	2001-09-11		103	A
USGS	04198000	2001-09-12		130	A
USGS	04198000	2001-09-13		117	A
USGS	04198000	2001-09-14		102	A
USGS	04198000	2001-09-15		88.0	A
USGS	04198000	2001-09-16		75.0	A
USGS	04198000	2001-09-17		61.0	A
USGS	04198000	2001-09-18		51.0	A
USGS	04198000	2001-09-19		52.0	A
USGS	04198000	2001-09-20		59.0	A
USGS	04198000	2001-09-21		63.0	A
USGS	04198000	2001-09-22		78.0	A
USGS	04198000	2001-09-23		71.0	A
USGS	04198000	2001-09-24		85.0	A
USGS	04198000	2001-09-25		94.0	A
USGS	04198000	2001-09-26		86.0	A
USGS	04198000	2001-09-27		80.0	A
USGS	04198000	2001-09-28		71.0	A
USGS	04198000	2001-09-29		63.0	A
USGS	04198000	2001-09-30		56.0	A
USGS	04198000	2001-10-01		50.3	A
USGS	04198000	2001-10-02		46.7	A
USGS	04198000	2001-10-03		42.8	A
USGS	04198000	2001-10-04		39.0	A
USGS	04198000	2001-10-05		44.3	A
USGS	04198000	2001-10-06		199	A
