"date","02GA010","02GA018","02GA038","02GA047","02GB007","02GC002","02GC010","02GC018","02GD004","02GE007","02GG002","02GG003","02GG006","02GG009","02GG013","04159492","04159900","04160600","04161820","04164000","04165500","04166100","04177000","04196800","04197100","04207200","04208504","04213000"
"2010-01-11",6.79513888888889,3.58888888888889,2.15069444444444,5.02708333333333,2.56631944444444,3.02650462962963,3.23680555555556,2.69733796296296,0.885416666666667,0.590277777777778,1.62268518518519,2.66203703703704,0.576388888888889,1.24074074074074,0.493055555555556,1.24769479166667,0.4570209375,0.407161875,4.73879545138889,6.74690451388889,11.171390625,1.168471875,0.4376934375,0.492646875,0.314522395833333,2.13363604166667,19.6319112268519,2.63482291666667
"2010-01-12",6.67592592592593,3.52592592592593,2.11296296296296,4.93888888888889,2.5212962962963,2.98819444444444,3.19583333333333,2.66319444444444,0.814583333333333,0.543055555555556,1.54155092592593,2.52893518518519,0.547569444444444,1.1787037037037,0.468402777777778,1.24769479166667,0.4570209375,0.407161875,4.73879545138889,6.74690451388889,11.171390625,1.14250583333333,0.4376934375,0.42226875,0.269590625,2.10792958333333,19.3953821759259,2.63482291666667
"2010-01-13",6.55671296296296,3.46296296296296,2.07523148148148,4.85069444444444,2.47627314814815,2.91157407407407,3.11388888888889,2.59490740740741,0.779166666666667,0.519444444444444,1.54155092592593,2.52893518518519,0.547569444444444,1.1787037037037,0.468402777777778,1.24769479166667,0.4570209375,0.407161875,4.73879545138889,6.74690451388889,11.171390625,1.14250583333333,0.47748375,0.42226875,0.269590625,2.082223125,19.158853125,2.63482291666667
"2010-01-14",6.55671296296296,3.46296296296296,2.07523148148148,4.85069444444444,2.47627314814815,2.87326388888889,3.07291666666667,2.56076388888889,0.708333333333333,0.472222222222222,1.46041666666667,2.39583333333333,0.51875,1.11666666666667,0.44375,1.24769479166667,0.4570209375,0.407161875,4.73879545138889,6.74690451388889,11.171390625,1.11653979166667,0.47748375,0.42226875,0.269590625,2.05651666666667,18.9223240740741,2.63482291666667
"2010-01-15",6.4375,3.4,2.0375,4.7625,2.43125,3.103125,3.31875,2.765625,0.779166666666667,0.519444444444444,2.02835648148148,3.3275462962963,0.720486111111111,1.55092592592593,0.616319444444444,2.21812407407407,0.812481666666667,0.723843333333333,5.11046568287037,7.27607349537037,12.047578125,1.14250583333333,0.79580625,1.4075625,0.898635416666667,2.33928770833333,21.5241436342593,4.68998479166667
"2010-01-16",6.55671296296296,3.46296296296296,2.07523148148148,4.85069444444444,2.47627314814815,3.75439814814815,4.01527777777778,3.34606481481481,0.85,0.566666666666667,2.35289351851852,3.8599537037037,0.835763888888889,1.79907407407407,0.714930555555556,2.77265509259259,1.01560208333333,0.904804166666667,5.20338324074074,7.40836574074074,12.266625,1.168471875,0.9549675,2.5336125,1.61754375,2.82771041666667,26.0181956018519,7.32480770833333
"2010-01-17",6.55671296296296,3.46296296296296,2.07523148148148,4.85069444444444,2.47627314814815,3.71608796296296,3.97430555555556,3.3119212962963,0.814583333333333,0.543055555555556,2.190625,3.59375,0.778125,1.675,0.665625,2.3567568287037,0.863261770833333,0.769083541666667,5.017548125,7.14378125,11.82853125,1.168471875,0.79580625,3.0966375,1.97699791666667,3.57319770833333,32.8775380787037,12.33097125
"2010-01-18",6.55671296296296,3.46296296296296,2.07523148148148,4.85069444444444,2.47627314814815,3.83101851851852,4.09722222222222,3.41435185185185,0.74375,0.495833333333333,1.94722222222222,3.19444444444444,0.691666666666667,1.48888888888889,0.591666666666667,1.94085856481482,0.710921458333333,0.633362916666667,4.92463056712963,7.01148900462963,11.609484375,1.168471875,0.6764353125,2.885503125,1.84220260416667,3.3932525,31.2218347222222,14.702311875
"2010-01-19",6.4375,3.4,2.0375,4.7625,2.43125,3.52453703703704,3.76944444444444,3.1412037037037,0.708333333333333,0.472222222222222,1.86608796296296,3.06134259259259,0.662847222222222,1.42685185185185,0.567013888888889,1.80222581018519,0.660141354166667,0.588122708333333,4.83171300925926,6.87919675925926,11.3904375,1.14250583333333,0.5968546875,2.181721875,1.39288489583333,2.64776520833333,24.3624922453704,10.908166875
"2010-01-20",6.31828703703704,3.33703703703704,1.99976851851852,4.67430555555556,2.38622685185185,3.21805555555556,3.44166666666667,2.86805555555556,0.672916666666667,0.448611111111111,1.70381944444444,2.79513888888889,0.605208333333333,1.30277777777778,0.517708333333333,1.66359305555556,0.60936125,0.5428825,4.83171300925926,6.87919675925926,11.3904375,1.14250583333333,0.557064375,1.689075,1.0783625,2.31358125,21.2876145833333,7.114021875
"2010-01-21",6.31828703703704,3.33703703703704,1.99976851851852,4.67430555555556,2.38622685185185,2.98819444444444,3.19583333333333,2.66319444444444,0.6375,0.425,1.62268518518519,2.66203703703704,0.576388888888889,1.24074074074074,0.493055555555556,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.11653979166667,0.5172740625,1.337184375,0.853703645833333,2.1593425,19.8684402777778,5.00616354166667
"2010-01-22",6.19907407407408,3.27407407407407,1.96203703703704,4.58611111111111,2.3412037037037,2.79664351851852,2.99097222222222,2.49247685185185,0.602083333333333,0.401388888888889,1.54155092592593,2.52893518518519,0.547569444444444,1.1787037037037,0.468402777777778,1.3863275462963,0.507801041666667,0.452402083333333,4.73879545138889,6.74690451388889,11.171390625,1.09057375,0.6764353125,3.167015625,2.0219296875,3.03336208333333,27.9104280092593,8.48412979166667
"2010-01-23",6.07986111111111,3.21111111111111,1.92430555555556,4.49791666666667,2.29618055555556,2.68171296296296,2.86805555555556,2.3900462962963,0.602083333333333,0.401388888888889,1.46041666666667,2.39583333333333,0.51875,1.11666666666667,0.44375,1.3863275462963,0.507801041666667,0.452402083333333,4.73879545138889,6.74690451388889,11.171390625,1.09057375,1.034548125,7.389703125,4.7178359375,4.03591395833333,37.1350609953704,13.3849004166667
"2010-01-24",6.79513888888889,3.58888888888889,2.15069444444444,5.02708333333333,2.56631944444444,4.1375,4.425,3.6875,1.59375,1.0625,5.67939814814815,9.31712962962963,2.01736111111111,4.34259259259259,1.72569444444444,6.51573946759259,2.38666489583333,2.12628979166667,8.4554977662037,12.0385943287037,19.933265625,3.038026875,5.172740625,14.005246875,8.94142239583333,7.96900208333333,73.324005787037,25.0835141666667
"2010-01-25",11.8020833333333,6.23333333333333,3.73541666666667,8.73125,4.45729166666667,10.2671296296296,10.9805555555556,9.15046296296296,4.42708333333333,2.95138888888889,15.009837962963,24.6238425925926,5.33159722222222,11.4768518518519,4.56076388888889,15.3882357638889,5.6365915625,5.021663125,13.287210775463,18.917791087963,31.323703125,5.94622354166667,9.5098846875,16.74999375,10.6937614583333,14.4727360416667,133.165855671296,56.4906033333333
"2010-01-26",18.9548611111111,10.0111111111111,5.99930555555556,14.0229166666667,7.15868055555556,15.3240740740741,16.3888888888889,13.6574074074074,5.84375,3.89583333333333,18.0118055555556,29.5486111111111,6.39791666666667,13.7722222222222,5.47291666666667,16.3586650462963,5.99205229166667,5.33834458333333,12.6367878703704,17.9917453703704,29.790375,3.73911,8.196804375,13.09033125,8.357309375,12.6475775,116.372293055556,57.4391395833333
"2010-01-27",20.3854166666667,10.7666666666667,6.45208333333333,15.08125,7.69895833333333,13.9832175925926,14.9548611111111,12.4623842592593,5.17083333333333,3.44722222222222,14.7664351851852,24.224537037037,5.24513888888889,11.2907407407407,4.48680555555556,12.0610496527778,4.4178690625,3.935898125,9.57050846064815,13.6261012731481,22.561828125,2.23307958333333,5.4512728125,9.360290625,5.97592552083333,7.04356958333333,64.8089599537037,32.1448395833333
"2010-01-28",18.9548611111111,10.0111111111111,5.99930555555556,14.0229166666667,7.15868055555556,11.799537037037,12.6194444444444,10.5162037037037,4.60416666666667,3.06944444444444,12.1701388888889,19.9652777777778,4.32291666666667,9.30555555555556,3.69791666666667,9.14976180555556,3.351486875,2.98585375,7.71215730324074,10.9802563657407,18.180890625,2.07728333333333,3.66070875,6.826678125,4.35838177083333,4.6271625,42.5752291666667,18.5491533333333
"2010-01-29",16.6898148148148,8.81481481481481,5.28240740740741,12.3472222222222,6.30324074074074,9.99895833333333,10.69375,8.91145833333333,4.10833333333333,2.73888888888889,10.0606481481481,16.5046296296296,3.57361111111111,7.69259259259259,3.05694444444444,6.93163773148148,2.53900520833333,2.26201041666667,6.50422905092593,9.26045717592593,15.33328125,1.99938520833333,2.5067896875,4.92646875,3.14522395833333,3.57319770833333,32.8775380787037,11.224345625
"2010-01-30",14.4247685185185,7.61851851851852,4.56550925925926,10.6715277777778,5.44780092592593,8.58148148148148,9.17777777777778,7.64814814814815,3.68333333333333,2.45555555555556,8.35682870370371,13.7094907407407,2.96840277777778,6.38981481481482,2.53923611111111,5.40667743055556,1.9804240625,1.764368125,5.85380614583333,8.33441145833333,13.799953125,1.92148708333333,1.7905640625,3.6596625,2.33645208333333,3.084775,28.3834861111111,7.32480770833333
"2010-01-31",12.5173611111111,6.61111111111111,3.96180555555556,9.26041666666667,4.72743055555556,7.43217592592593,7.94861111111111,6.62384259259259,3.29375,2.19583333333333,6.9775462962963,11.4467592592593,2.47847222222222,5.33518518518519,2.12013888888889,4.29761539351852,1.57418322916667,1.40244645833333,5.38921835648148,7.67295023148148,12.70471875,1.81762291666667,1.352870625,2.744746875,1.7523390625,2.87912333333333,26.4912537037037,5.216949375
"2010-02-01",10.9675925925926,5.79259259259259,3.4712962962963,8.11388888888889,4.14212962962963,6.51273148148148,6.96527777777778,5.80439814814815,2.93958333333333,1.95972222222222,5.92280092592593,9.71643518518519,2.10381944444444,4.5287037037037,1.79965277777778,3.46581886574074,1.26950260416667,1.13100520833333,5.11046568287037,7.27607349537037,12.047578125,1.71375875,1.034548125,2.11134375,1.347953125,2.75059104166667,25.3086084490741,4.11032375
"2010-02-02",9.65625,5.1,3.05625,7.14375,3.646875,5.70821759259259,6.10486111111111,5.08738425925926,2.65625,1.77083333333333,5.03032407407407,8.25231481481481,1.78680555555556,3.8462962962963,1.52847222222222,2.91128784722222,1.0663821875,0.950044375,5.017548125,7.14378125,11.82853125,1.60989458333333,0.8355965625,1.618696875,1.03343072916667,2.699178125,24.8355503472222,3.53066270833333
"2010-02-03",8.7025462962963,4.5962962962963,2.75439814814815,6.43819444444444,3.28668981481481,5.05694444444444,5.40833333333333,4.50694444444444,2.37291666666667,1.58194444444444,4.30011574074074,7.05439814814815,1.52743055555556,3.28796296296296,1.30659722222222,2.49538958333333,0.914041875,0.81432375,4.92463056712963,7.01148900462963,11.609484375,1.50603041666667,0.716225625,1.337184375,0.853703645833333,2.64776520833333,24.3624922453704,3.1617875
"2010-02-04",7.98726851851852,4.21851851851852,2.52800925925926,5.90902777777778,3.01655092592593,4.52060185185185,4.83472222222222,4.02893518518518,2.16041666666667,1.44027777777778,3.81331018518519,6.25578703703704,1.35451388888889,2.91574074074074,1.15868055555556,2.21812407407407,0.812481666666667,0.723843333333333,4.83171300925926,6.87919675925926,11.3904375,1.42813229166667,0.6764353125,1.055671875,0.6739765625,2.59635229166667,23.8894341435185,3.003698125
"2010-02-05",7.51041666666667,3.96666666666667,2.37708333333333,5.55625,2.83645833333333,4.09918981481481,4.38402777777778,3.65335648148148,1.94791666666667,1.29861111111111,3.32650462962963,5.45717592592593,1.18159722222222,2.54351851851852,1.01076388888889,1.94085856481482,0.710921458333333,0.633362916666667,4.83171300925926,6.87919675925926,11.3904375,1.35023416666667,0.5968546875,0.914915625,0.584113020833333,2.57064583333333,23.6529050925926,2.95100166666667
"2010-02-06",7.15277777777778,3.77777777777778,2.26388888888889,5.29166666666667,2.70138888888889,3.75439814814815,4.01527777777778,3.34606481481481,1.77083333333333,1.18055555555556,2.92083333333333,4.79166666666667,1.0375,2.23333333333333,0.8875,1.80222581018519,0.660141354166667,0.588122708333333,4.83171300925926,6.87919675925926,11.3904375,1.29830208333333,0.5968546875,0.774159375,0.494249479166667,2.544939375,23.4163760416667,2.89830520833333
"2010-02-07",6.79513888888889,3.58888888888889,2.15069444444444,5.02708333333333,2.56631944444444,3.48622685185185,3.72847222222222,3.10706018518519,1.62916666666667,1.08611111111111,2.67743055555556,4.39236111111111,0.951041666666667,2.04722222222222,0.813541666666667,1.80222581018519,0.660141354166667,0.588122708333333,4.73879545138889,6.74690451388889,11.171390625,1.27233604166667,0.557064375,0.70378125,0.449317708333333,2.49352645833333,22.9433179398148,2.84560875
"2010-02-08",6.55671296296296,3.46296296296296,2.07523148148148,4.85069444444444,2.47627314814815,3.29467592592593,3.52361111111111,2.93634259259259,1.4875,0.991666666666666,2.43402777777778,3.99305555555555,0.864583333333333,1.86111111111111,0.739583333333333,1.66359305555556,0.60936125,0.5428825,4.73879545138889,6.74690451388889,11.171390625,1.24637,0.557064375,0.70378125,0.449317708333333,2.46782,22.7067888888889,2.84560875
"2010-02-09",6.4375,3.4,2.0375,4.7625,2.43125,3.14143518518519,3.35972222222222,2.79976851851852,1.34583333333333,0.897222222222222,2.27175925925926,3.72685185185185,0.806944444444445,1.73703703703704,0.690277777777778,1.66359305555556,0.60936125,0.5428825,4.73879545138889,6.74690451388889,11.171390625,1.19443791666667,0.557064375,0.633403125,0.4043859375,2.44211354166667,22.470259837963,2.84560875
"2010-02-10",6.31828703703704,3.33703703703704,1.99976851851852,4.67430555555556,2.38622685185185,3.02650462962963,3.23680555555556,2.69733796296296,1.23958333333333,0.826388888888889,2.10949074074074,3.46064814814815,0.749305555555556,1.61296296296296,0.640972222222222,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.19443791666667,0.557064375,0.633403125,0.4043859375,2.41640708333333,22.233730787037,2.84560875
"2010-02-11",6.19907407407408,3.27407407407407,1.96203703703704,4.58611111111111,2.3412037037037,2.98819444444444,3.19583333333333,2.66319444444444,1.16875,0.779166666666667,1.94722222222222,3.19444444444444,0.691666666666667,1.48888888888889,0.591666666666667,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.168471875,0.557064375,0.633403125,0.4043859375,2.390700625,21.9972017361111,2.84560875
"2010-02-12",6.07986111111111,3.21111111111111,1.92430555555556,4.49791666666667,2.29618055555556,2.91157407407407,3.11388888888889,2.59490740740741,1.0625,0.708333333333333,1.86608796296296,3.06134259259259,0.662847222222222,1.42685185185185,0.567013888888889,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.14250583333333,0.557064375,0.563025,0.359454166666667,2.33928770833333,21.5241436342593,2.84560875
"2010-02-13",5.96064814814815,3.14814814814815,1.88657407407407,4.40972222222222,2.25115740740741,2.87326388888889,3.07291666666667,2.56076388888889,0.991666666666667,0.661111111111111,1.7849537037037,2.92824074074074,0.634027777777778,1.36481481481481,0.542361111111111,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.14250583333333,0.557064375,0.563025,0.359454166666667,2.31358125,21.2876145833333,2.84560875
"2010-02-14",5.96064814814815,3.14814814814815,1.88657407407407,4.40972222222222,2.25115740740741,2.8349537037037,3.03194444444444,2.52662037037037,0.920833333333334,0.613888888888889,1.70381944444444,2.79513888888889,0.605208333333333,1.30277777777778,0.517708333333333,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.11653979166667,0.557064375,0.563025,0.359454166666667,2.28787479166667,21.0510855324074,2.84560875
"2010-02-15",5.84143518518519,3.08518518518519,1.84884259259259,4.32152777777778,2.20613425925926,2.79664351851852,2.99097222222222,2.49247685185185,0.885416666666667,0.590277777777778,1.62268518518519,2.66203703703704,0.576388888888889,1.24074074074074,0.493055555555556,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.11653979166667,0.557064375,0.563025,0.359454166666667,2.26216833333333,20.8145564814815,2.84560875
"2010-02-16",5.84143518518519,3.08518518518519,1.84884259259259,4.32152777777778,2.20613425925926,2.75833333333333,2.95,2.45833333333333,0.814583333333333,0.543055555555556,1.62268518518519,2.66203703703704,0.576388888888889,1.24074074074074,0.493055555555556,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.11653979166667,0.557064375,0.563025,0.359454166666667,2.236461875,20.5780274305556,2.84560875
"2010-02-17",5.72222222222222,3.02222222222222,1.81111111111111,4.23333333333333,2.16111111111111,2.72002314814815,2.90902777777778,2.42418981481481,0.779166666666667,0.519444444444444,1.54155092592593,2.52893518518519,0.547569444444444,1.1787037037037,0.468402777777778,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.09057375,0.557064375,0.563025,0.359454166666667,2.21075541666667,20.3414983796296,2.84560875
"2010-02-18",5.72222222222222,3.02222222222222,1.81111111111111,4.23333333333333,2.16111111111111,2.68171296296296,2.86805555555556,2.3900462962963,0.74375,0.495833333333333,1.54155092592593,2.52893518518519,0.547569444444444,1.1787037037037,0.468402777777778,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.09057375,0.557064375,0.563025,0.359454166666667,2.1593425,19.8684402777778,2.79291229166667
"2010-02-19",5.72222222222222,3.02222222222222,1.81111111111111,4.23333333333333,2.16111111111111,2.64340277777778,2.82708333333333,2.35590277777778,0.708333333333333,0.472222222222222,1.46041666666667,2.39583333333333,0.51875,1.11666666666667,0.44375,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.09057375,0.557064375,0.563025,0.359454166666667,2.13363604166667,19.6319112268519,2.79291229166667
"2010-02-20",5.60300925925926,2.95925925925926,1.77337962962963,4.14513888888889,2.11608796296296,2.64340277777778,2.82708333333333,2.35590277777778,0.672916666666667,0.448611111111111,1.46041666666667,2.39583333333333,0.51875,1.11666666666667,0.44375,1.52496030092593,0.558581145833333,0.497642291666667,4.73879545138889,6.74690451388889,11.171390625,1.06460770833333,0.557064375,0.633403125,0.4043859375,2.10792958333333,19.3953821759259,2.79291229166667
"2010-02-21",5.60300925925926,2.95925925925926,1.77337962962963,4.14513888888889,2.11608796296296,2.60509259259259,2.78611111111111,2.32175925925926,0.672916666666667,0.448611111111111,1.86608796296296,3.06134259259259,0.662847222222222,1.42685185185185,0.567013888888889,2.49538958333333,0.914041875,0.81432375,5.11046568287037,7.27607349537037,12.047578125,1.09057375,0.557064375,0.914915625,0.584113020833333,2.28787479166667,21.0510855324074,2.79291229166667
"2010-02-22",5.60300925925926,2.95925925925926,1.77337962962963,4.14513888888889,2.11608796296296,2.56678240740741,2.74513888888889,2.28761574074074,0.6375,0.425,2.10949074074074,3.46064814814815,0.749305555555556,1.61296296296296,0.640972222222222,3.18855335648148,1.16794239583333,1.04052479166667,5.20338324074074,7.40836574074074,12.266625,1.11653979166667,0.557064375,4.715334375,3.01042864583333,3.90738166666667,35.9524157407407,7.85177229166667
"2010-02-23",5.4837962962963,2.8962962962963,1.73564814814815,4.05694444444444,2.07106481481481,2.52847222222222,2.70416666666667,2.25347222222222,0.602083333333333,0.401388888888889,1.94722222222222,3.19444444444444,0.691666666666667,1.48888888888889,0.591666666666667,2.63402233796296,0.964821979166667,0.859563958333333,5.017548125,7.14378125,11.82853125,1.11653979166667,0.557064375,6.89705625,4.40331354166667,4.16444625,38.31770625,12.0674889583333
"2010-02-24",5.4837962962963,2.8962962962963,1.73564814814815,4.05694444444444,2.07106481481481,2.49016203703704,2.66319444444444,2.2193287037037,0.602083333333333,0.401388888888889,1.86608796296296,3.06134259259259,0.662847222222222,1.42685185185185,0.567013888888889,2.3567568287037,0.863261770833333,0.769083541666667,4.83171300925926,6.87919675925926,11.3904375,1.11653979166667,0.557064375,5.067225,3.2350875,3.03336208333333,27.9104280092593,9.74884479166667
"2010-02-25",5.4837962962963,2.8962962962963,1.73564814814815,4.05694444444444,2.07106481481481,2.45185185185185,2.62222222222222,2.18518518518519,0.566666666666667,0.377777777777778,1.70381944444444,2.79513888888889,0.605208333333333,1.30277777777778,0.517708333333333,2.07949131944444,0.7617015625,0.678603125,4.73879545138889,6.74690451388889,11.171390625,1.09057375,0.557064375,3.730040625,2.38138385416667,2.544939375,23.4163760416667,6.53436083333333
"2010-02-26",5.36458333333333,2.83333333333333,1.69791666666667,3.96875,2.02604166666667,2.41354166666667,2.58125,2.15104166666667,0.566666666666667,0.377777777777778,1.62268518518519,2.66203703703704,0.576388888888889,1.24074074074074,0.493055555555556,1.94085856481482,0.710921458333333,0.633362916666667,4.73879545138889,6.74690451388889,11.171390625,1.09057375,0.557064375,2.885503125,1.84220260416667,2.31358125,21.2876145833333,4.79537770833333
"2010-02-27",5.36458333333333,2.83333333333333,1.69791666666667,3.96875,2.02604166666667,2.41354166666667,2.58125,2.15104166666667,0.566666666666667,0.377777777777778,1.54155092592593,2.52893518518519,0.547569444444444,1.1787037037037,0.468402777777778,1.80222581018519,0.660141354166667,0.588122708333333,4.64587789351852,6.61461226851852,10.95234375,1.06460770833333,0.557064375,2.181721875,1.39288489583333,2.18504895833333,20.1049693287037,3.84684145833333
"2010-02-28",5.36458333333333,2.83333333333333,1.69791666666667,3.96875,2.02604166666667,2.37523148148148,2.54027777777778,2.11689814814815,0.53125,0.354166666666667,1.54155092592593,2.52893518518519,0.547569444444444,1.1787037037037,0.468402777777778,1.66359305555556,0.60936125,0.5428825,4.64587789351852,6.61461226851852,10.95234375,1.06460770833333,0.557064375,1.759453125,1.12329427083333,2.13363604166667,19.6319112268519,3.319876875
"2010-03-01",5.24537037037037,2.77037037037037,1.66018518518519,3.88055555555556,1.98101851851852,2.3369212962963,2.49930555555556,2.08275462962963,0.53125,0.354166666666667,1.46041666666667,2.39583333333333,0.51875,1.11666666666667,0.44375,1.66359305555556,0.60936125,0.5428825,4.64587789351852,6.61461226851852,10.95234375,1.03864166666667,0.557064375,1.4075625,0.898635416666667,2.082223125,19.158853125,3.05639458333333
"2010-03-02",5.24537037037037,2.77037037037037,1.66018518518519,3.88055555555556,1.98101851851852,2.29861111111111,2.45833333333333,2.04861111111111,0.53125,0.354166666666667,1.46041666666667,2.39583333333333,0.51875,1.11666666666667,0.44375,1.66359305555556,0.60936125,0.5428825,4.64587789351852,6.61461226851852,10.95234375,1.03864166666667,0.557064375,1.196428125,0.763840104166667,2.03081020833333,18.6857950231481,2.89830520833333
"2010-03-03",5.24537037037037,2.77037037037037,1.66018518518519,3.88055555555556,1.98101851851852,2.26030092592593,2.41736111111111,2.01446759259259,0.495833333333333,0.330555555555556,1.37928240740741,2.26273148148148,0.489930555555556,1.05462962962963,0.419097222222222,1.52496030092593,0.558581145833333,0.497642291666667,4.55296033564815,6.48232002314815,10.733296875,1.012675625,0.557064375,1.055671875,0.6739765625,2.00510375,18.4492659722222,2.84560875
"2010-03-04",5.24537037037037,2.77037037037037,1.66018518518519,3.88055555555556,1.98101851851852,2.26030092592593,2.41736111111111,2.01446759259259,0.495833333333333,0.330555555555556,1.37928240740741,2.26273148148148,0.489930555555556,1.05462962962963,0.419097222222222,1.52496030092593,0.558581145833333,0.497642291666667,4.55296033564815,6.48232002314815,10.733296875,1.012675625,0.557064375,0.914915625,0.584113020833333,1.97939729166667,18.2127369212963,2.79291229166667
