time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub684 [m3/s],sub685 [m3/s],sub687 [m3/s],sub687 (observed) [m3/s]
869,2012-05-19,00:00:00.00,0.000306831,2.64788,6.23669,4.48868,8.15688,42.0096,25.2
870,2012-05-20,00:00:00.00,0.00249426,2.60487,6.12445,4.41554,8.03578,41.3336,24.3
871,2012-05-21,00:00:00.00,0.019589,2.5628,6.01299,4.3441,7.91659,40.6138,23.7
872,2012-05-22,00:00:00.00,0.426404,2.521,5.90856,4.27356,7.78793,39.8799,23
873,2012-05-23,00:00:00.00,0.0404736,2.47961,5.81437,4.20362,7.66062,39.1761,22.6
874,2012-05-24,00:00:00.00,0.017209,2.43874,5.72358,4.13446,7.5354,38.5201,22.7
875,2012-05-25,00:00:00.00,0.0229282,2.39872,5.62652,4.0665,7.4114,37.9054,22.6
876,2012-05-26,00:00:00.00,0.0692355,2.3595,5.52718,3.99993,7.29005,37.2794,22.2
877,2012-05-27,00:00:00.00,0.000786345,2.32097,5.43457,3.9346,7.17074,36.6329,21.9
878,2012-05-28,00:00:00.00,0.775509,2.28303,5.34702,3.87034,7.05372,36.0086,21.4
879,2012-05-29,00:00:00.00,0.046903,2.24579,5.25575,3.80717,6.93859,35.4167,21.5
880,2012-05-30,00:00:00.00,1.53029,2.20935,5.16413,3.74528,6.82568,34.8209,21.4
881,2012-05-31,00:00:00.00,0.00136167,2.17372,5.08404,3.68474,6.71506,34.2256,21.1
882,2012-06-01,00:00:00.00,0.00217698,2.13891,5.01295,3.62558,6.60693,33.685,20.8
883,2012-06-02,00:00:00.00,41.1532,2.16923,5.03058,3.63337,6.57269,33.4659,26.5
884,2012-06-03,00:00:00.00,3.29467,2.47785,5.48315,3.96335,6.91871,34.7703,55.7
885,2012-06-04,00:00:00.00,4.16238,3.25074,6.85335,4.95605,8.2024,40.1437,51.1
886,2012-06-05,00:00:00.00,0.893633,3.84769,8.52471,6.22508,10.2734,49.5056,48.4
887,2012-06-06,00:00:00.00,0.0241276,3.62538,8.71608,6.29706,11.3524,55.7714,41.5
888,2012-06-07,00:00:00.00,8.00946,3.11232,7.62917,5.43038,10.4521,54.1402,35.9
889,2012-06-08,00:00:00.00,0.446411,2.83145,6.82717,4.91877,9.13977,49.0376,45.2
890,2012-06-09,00:00:00.00,0.625105,2.79741,6.57526,4.74006,8.65312,45.5728,36.4
891,2012-06-10,00:00:00.00,6.1529,2.82147,6.54923,4.72399,8.57219,44.1859,35.2
892,2012-06-11,00:00:00.00,0.00025369,2.7631,6.48786,4.69498,8.47591,43.4715,38.4
893,2012-06-12,00:00:00.00,1.85041,2.7008,6.35593,4.59311,8.35833,42.756,31.3
894,2012-06-13,00:00:00.00,4.76579,2.65508,6.23073,4.50075,8.19744,41.9833,31.9
895,2012-06-14,00:00:00.00,0.0073556,2.59785,6.11395,4.41337,8.03723,41.2065,31.7
896,2012-06-15,00:00:00.00,1.34458e-308,2.54493,5.99393,4.32236,7.89585,40.4151,28.1
897,2012-06-16,00:00:00.00,0.0184264,2.50062,5.87592,4.24053,7.74232,39.6772,26.3
898,2012-06-17,00:00:00.00,0.000310851,2.44836,5.75234,4.15842,7.59039,38.9027,24.2
899,2012-06-18,00:00:00.00,2.37127,2.39382,5.62355,4.06869,7.43448,38.0492,22.9
900,2012-06-19,00:00:00.00,0.236201,2.3449,5.50154,3.98205,7.27879,37.217,23
901,2012-06-20,00:00:00.00,0.0347822,2.30186,5.38971,3.90549,7.13147,36.434,22.5
902,2012-06-21,00:00:00.00,0.000451407,2.26146,5.28499,3.83573,6.99777,35.7037,21.4
903,2012-06-22,00:00:00.00,5.63984,2.22343,5.19132,3.77023,6.87502,35.0157,20.8
904,2012-06-23,00:00:00.00,0.615859,2.19309,5.11852,3.71394,6.76602,34.4194,26.3
905,2012-06-24,00:00:00.00,0.000614435,2.17479,5.07082,3.67477,6.68048,33.9773,23.2
906,2012-06-25,00:00:00.00,0.896164,2.15304,5.02352,3.6402,6.61006,33.6478,20.7
907,2012-06-26,00:00:00.00,0.151755,2.1123,4.94925,3.58527,6.52477,33.2575,21.6
908,2012-06-27,00:00:00.00,0.028982,2.06512,4.85198,3.51063,6.41098,32.718,20.6
909,2012-06-28,00:00:00.00,0.0851242,2.02416,4.74766,3.43674,6.28208,32.096,19.7
910,2012-06-29,00:00:00.00,0.000573193,1.98893,4.64907,3.37336,6.15825,31.4588,19.3
911,2012-06-30,00:00:00.00,0.00063704,1.95607,4.56096,3.31652,6.04773,30.8256,19.2
912,2012-07-01,00:00:00.00,0.00197406,1.92368,4.48249,3.26177,5.94614,30.2294,17.9
913,2012-07-02,00:00:00.00,0.000957761,1.89188,4.40965,3.20785,5.84798,29.695,17.2
914,2012-07-03,00:00:00.00,0.0108734,1.86067,4.33743,3.15489,5.7515,29.2048,17.9
915,2012-07-04,00:00:00.00,0.456536,1.83016,4.26232,3.10306,5.65684,28.7248,18.1
916,2012-07-05,00:00:00.00,0.132767,1.80034,4.18706,3.05238,5.56421,28.2338,19.4
917,2012-07-06,00:00:00.00,0.0108033,1.7712,4.1166,3.00286,5.47367,27.7496,18.6
918,2012-07-07,00:00:00.00,0.00742079,1.74267,4.04832,2.95441,5.38512,27.2978,18.2
919,2012-07-08,00:00:00.00,0.321205,1.71471,3.98137,2.90695,5.30436,26.8568,17.9
920,2012-07-09,00:00:00.00,0.00958674,1.68731,3.92019,2.86044,5.22336,26.4174,16.9
921,2012-07-10,00:00:00.00,0.0179371,1.66052,3.86322,2.81493,5.13892,26.0046,16.8
922,2012-07-11,00:00:00.00,0.00137188,1.63439,3.80383,2.77048,5.0579,25.6201,16.8
923,2012-07-12,00:00:00.00,0.0024312,1.6089,3.74113,2.72713,4.97815,25.2461,18.1
924,2012-07-13,00:00:00.00,3.0258e-308,1.58401,3.67799,2.68481,4.9006,24.8588,17
925,2012-07-14,00:00:00.00,0.321476,1.55965,3.61551,2.64344,4.82474,24.4494,16.1
926,2012-07-15,00:00:00.00,0.0671821,1.53579,3.55655,2.60293,4.75057,24.0349,19.6
927,2012-07-16,00:00:00.00,2.4589,1.51241,3.50256,2.56324,4.67793,23.6357,18.7
928,2012-07-17,00:00:00.00,0.629345,1.48959,3.45025,2.52443,4.60726,23.2628,17.5
929,2012-07-18,00:00:00.00,0.53071,1.4674,3.39639,2.48664,4.53987,22.9108,17.3
930,2012-07-19,00:00:00.00,0.203432,1.44583,3.34308,2.44989,4.47503,22.5646,16.9
931,2012-07-20,00:00:00.00,0.426026,1.42471,3.29777,2.41403,4.40997,22.2214,16.9
932,2012-07-21,00:00:00.00,0.69838,1.40397,3.25637,2.37885,4.34514,21.9006,16.6
933,2012-07-22,00:00:00.00,0.0107921,1.38366,3.20836,2.34437,4.282,21.6073,16.5
934,2012-07-23,00:00:00.00,1.71207,1.36385,3.15616,2.31067,4.22017,21.31,16.2
935,2012-07-24,00:00:00.00,0.200468,1.3445,3.10551,2.27777,4.15968,20.9848,18.8
936,2012-07-25,00:00:00.00,0.0234124,1.32557,3.06061,2.24562,4.10061,20.6495,16.7
937,2012-07-26,00:00:00.00,7.59116,1.31038,3.02605,2.21755,4.04584,20.3484,15.8
938,2012-07-27,00:00:00.00,17.843,1.32263,3.03034,2.21969,4.0202,20.194,22.4
939,2012-07-28,00:00:00.00,1.31244,1.41153,3.16184,2.31679,4.09579,20.4825,28.5
940,2012-07-29,00:00:00.00,0.254272,1.57506,3.46402,2.53943,4.34463,21.5497,20.2
941,2012-07-30,00:00:00.00,0.000884429,1.65942,3.72733,2.73456,4.68118,23.0866,18.3
942,2012-07-31,00:00:00.00,0,1.56586,3.69658,2.70449,4.85128,24.0455,17.4
943,2012-08-01,00:00:00.00,2.5751,1.42231,3.43348,2.49876,4.71708,23.7735,17.7
944,2012-08-02,00:00:00.00,0.121448,1.33922,3.17856,2.31171,4.42307,22.638,18.2
945,2012-08-03,00:00:00.00,0.0409206,1.30603,3.04213,2.22036,4.16788,21.3959,17.8
946,2012-08-04,00:00:00.00,0.18903,1.28829,2.97826,2.18117,4.01029,20.4716,16.9
947,2012-08-05,00:00:00.00,1.65801,1.27057,2.93288,2.15213,3.92724,19.8844,16.6
948,2012-08-06,00:00:00.00,6.21754,1.25549,2.89563,2.12506,3.87613,19.5131,18.2
949,2012-08-07,00:00:00.00,0.102788,1.24951,2.87768,2.1087,3.83652,19.2764,21.2
950,2012-08-08,00:00:00.00,0.00356646,1.25736,2.88483,2.1123,3.82006,19.1793,16.9
951,2012-08-09,00:00:00.00,0.382845,1.2593,2.89017,2.11923,3.82131,19.1815,15.3
952,2012-08-10,00:00:00.00,9.57199,1.24096,2.86862,2.10311,3.81206,19.1395,15.5
953,2012-08-11,00:00:00.00,20.8557,1.25081,2.87459,2.10128,3.8059,19.0979,20.1
954,2012-08-12,00:00:00.00,8.70789,1.37472,3.0555,2.23085,3.91352,19.5504,29.9
955,2012-08-13,00:00:00.00,1.71048,1.61589,3.49165,2.55426,4.2663,21.1008,33.2
956,2012-08-14,00:00:00.00,0.161642,1.78151,3.935,2.88364,4.79304,23.4834,23.4
957,2012-08-15,00:00:00.00,6.04655,1.70972,4.01392,2.93174,5.15114,25.3364,22
958,2012-08-16,00:00:00.00,0.304712,1.52688,3.73202,2.70363,5.08407,25.5568,22.6
959,2012-08-17,00:00:00.00,0.42739,1.41508,3.40777,2.46053,4.74326,24.3995,19.8
960,2012-08-18,00:00:00.00,2.35158,1.37791,3.23016,2.3427,4.42252,22.9213,19.2
961,2012-08-19,00:00:00.00,0.0351901,1.34493,3.14364,2.2863,4.2209,21.7774,18.3
962,2012-08-20,00:00:00.00,0.0281892,1.3053,3.06177,2.22621,4.09597,20.9609,17.5
963,2012-08-21,00:00:00.00,0.00661499,1.27602,2.98188,2.16915,3.99582,20.3476,17.3
964,2012-08-22,00:00:00.00,0.00246489,1.25629,2.92421,2.12901,3.90696,19.8769,16.9
965,2012-08-23,00:00:00.00,0.00535283,1.23991,2.8801,2.09937,3.83596,19.4888,16.5
966,2012-08-24,00:00:00.00,0.00347267,1.22371,2.83822,2.07213,3.78037,19.1634,16.2
967,2012-08-25,00:00:00.00,0,1.20787,2.79776,2.04523,3.73121,18.8766,15.9
968,2012-08-26,00:00:00.00,0,1.19227,2.75833,2.01878,3.68299,18.6019,16.2
969,2012-08-27,00:00:00.00,0.0370536,1.17697,2.72097,1.99282,3.63547,18.3369,15.7
970,2012-08-28,00:00:00.00,6.04735,1.1643,2.69106,1.96973,3.59091,18.0937,16.8
971,2012-08-29,00:00:00.00,0.0148945,1.16188,2.67945,1.95866,3.55867,17.9186,17.9
972,2012-08-30,00:00:00.00,0.00398233,1.1746,2.69669,1.96949,3.55308,17.8783,17.6
973,2012-08-31,00:00:00.00,0.00306996,1.18067,2.71568,1.98383,3.5667,17.9437,16.2
974,2012-09-01,00:00:00.00,0.0134028,1.15797,2.68922,1.96617,3.56286,17.9426,15.5
975,2012-09-02,00:00:00.00,0.00743118,1.12403,2.62263,1.9173,3.51744,17.7452,14.9
976,2012-09-03,00:00:00.00,0.00590602,1.0992,2.55703,1.86833,3.44241,17.3985,14.7
977,2012-09-04,00:00:00.00,0.227253,1.08308,2.50957,1.83492,3.36642,17.0299,14.4
978,2012-09-05,00:00:00.00,17.7406,1.08197,2.49136,1.82321,3.31783,16.7586,16.7
979,2012-09-06,00:00:00.00,0.220061,1.13106,2.55816,1.87176,3.34145,16.7886,33.4
980,2012-09-07,00:00:00.00,0.0743732,1.25522,2.77135,2.02845,3.50066,17.4367,21.8
981,2012-09-08,00:00:00.00,3.01174,1.34432,3.00231,2.2004,3.75286,18.5936,18.6
982,2012-09-09,00:00:00.00,26.1836,1.30713,3.05125,2.22898,3.93035,19.5282,26
983,2012-09-10,00:00:00.00,0.392573,1.29938,3.03401,2.19887,3.99359,19.973,31
984,2012-09-11,00:00:00.00,0.023017,1.47,3.25554,2.35759,4.13287,20.7196,20.7
985,2012-09-12,00:00:00.00,0.02635,1.62273,3.59757,2.62172,4.43317,22.169,18.3
986,2012-09-13,00:00:00.00,0.00342133,1.53041,3.62734,2.6427,4.65135,23.2827,17.2
987,2012-09-14,00:00:00.00,0.0151959,1.3364,3.30972,2.39144,4.54706,23.0304,16.1
988,2012-09-15,00:00:00.00,14.317,1.23314,2.98394,2.14734,4.20897,21.7053,16.4
989,2012-09-16,00:00:00.00,0.0659763,1.25165,2.89798,2.09245,3.92835,20.4061,21.1
990,2012-09-17,00:00:00.00,0.13504,1.36523,3.06039,2.21949,3.90783,20.0589,18.5
991,2012-09-18,00:00:00.00,0.0178191,1.44577,3.26571,2.37703,4.09078,20.6601,16.7
992,2012-09-19,00:00:00.00,23.216,1.41056,3.30484,2.40165,4.25036,21.3558,26.8
993,2012-09-20,00:00:00.00,0.421508,1.40842,3.29342,2.37811,4.31246,21.7306,36.3
994,2012-09-21,00:00:00.00,3.15952,1.58145,3.5233,2.54349,4.46028,22.4769,23.6
995,2012-09-22,00:00:00.00,1.06383,1.73786,3.87315,2.81307,4.78114,23.9657,21.4
996,2012-09-23,00:00:00.00,9.70763,1.66655,3.93841,2.85753,5.03189,25.2114,28.3
997,2012-09-24,00:00:00.00,1.97522,1.52808,3.7232,2.67582,4.98835,25.3113,27
998,2012-09-25,00:00:00.00,0.342651,1.50792,3.5637,2.55227,4.78562,24.665,21.4
999,2012-09-26,00:00:00.00,0.00434755,1.53283,3.55335,2.55948,4.65316,24.0887,19.8
1000,2012-09-27,00:00:00.00,0.0270715,1.48393,3.50422,2.53199,4.58667,23.6611,18.7
1001,2012-09-28,00:00:00.00,0.101919,1.39638,3.35106,2.41421,4.47669,23.0273,18.2
1002,2012-09-29,00:00:00.00,0.132859,1.33984,3.19251,2.29482,4.30536,22.1833,17.6
1003,2012-09-30,00:00:00.00,5.31856,1.31623,3.09932,2.23144,4.13858,21.3887,17.3
1004,2012-10-01,00:00:00.00,2.36374,1.31923,3.07646,2.21902,4.04231,20.8447,18.7
1005,2012-10-02,00:00:00.00,0.0266298,1.34794,3.11627,2.2499,4.03799,20.6787,20.9
1006,2012-10-03,00:00:00.00,0.169478,1.37049,3.16978,2.29143,4.08735,20.8219,18.4
1007,2012-10-04,00:00:00.00,1.65193,1.34707,3.16003,2.28461,4.11547,20.9517,18.1
1008,2012-10-05,00:00:00.00,0.251388,1.29945,3.07836,2.22214,4.07523,20.8016,17.8
1009,2012-10-06,00:00:00.00,5.878,1.26678,2.98964,2.15571,3.98278,20.4064,17.6
1010,2012-10-07,00:00:00.00,1.12027,1.26706,2.95973,2.13299,3.90124,20.022,18.9
1011,2012-10-08,00:00:00.00,0.400611,1.30047,3.0072,2.16639,3.88998,19.9161,18.7
1012,2012-10-09,00:00:00.00,0.0624993,1.3224,3.06745,2.21069,3.93702,20.0941,17.7
1013,2012-10-10,00:00:00.00,0.143594,1.29291,3.0509,2.19785,3.96294,20.2347,17.3
1014,2012-10-11,00:00:00.00,4.69963,1.24685,2.96609,2.13272,3.91898,20.0807,17.7
1015,2012-10-12,00:00:00.00,1.83581,1.23147,2.90099,2.08419,3.8384,19.7385,17.5
1016,2012-10-13,00:00:00.00,0.78316,1.25469,2.91446,2.09601,3.79481,19.5162,16.9
1017,2012-10-14,00:00:00.00,9.44975,1.28502,2.97456,2.14204,3.81962,19.5729,15.9
1018,2012-10-15,00:00:00.00,14.9262,1.3228,3.05506,2.20227,3.90171,19.8935,24.9
1019,2012-10-16,00:00:00.00,1.26789,1.45308,3.26893,2.35875,4.09207,20.7067,32.6
1020,2012-10-17,00:00:00.00,0.234546,1.66103,3.66903,2.65171,4.46375,22.3567,27.6
1021,2012-10-18,00:00:00.00,2.84668,1.73681,3.96685,2.8697,4.88442,24.3573,25.3
1022,2012-10-19,00:00:00.00,0.792283,1.60495,3.88353,2.79748,5.04924,25.4406,24.7
1023,2012-10-20,00:00:00.00,3.35329,1.44878,3.56912,2.55136,4.85785,24.998,22.4
1024,2012-10-21,00:00:00.00,7.80532,1.38964,3.33208,2.37835,4.5363,23.7128,26.3
1025,2012-10-22,00:00:00.00,0.0950385,1.41865,3.30073,2.36618,4.34487,22.6985,26.3
1026,2012-10-23,00:00:00.00,0.301927,1.49884,3.42825,2.46715,4.36174,22.5236,23.4
1027,2012-10-24,00:00:00.00,24.247,1.56272,3.58696,2.58623,4.51759,23.0342,35.6
1028,2012-10-25,00:00:00.00,0.810616,1.64659,3.77348,2.71729,4.74954,23.9904,51.1
1029,2012-10-26,00:00:00.00,0.176148,1.88813,4.18668,3.01466,5.15319,25.7909,49.3
1030,2012-10-27,00:00:00.00,5.56798,2.08923,4.66426,3.3725,5.74191,28.5308,42.2
1031,2012-10-28,00:00:00.00,18.6296,2.01609,4.77936,3.44758,6.08137,30.7088,43.7
1032,2012-10-29,00:00:00.00,7.99887,1.96484,4.69443,3.35369,6.1177,31.3113,63.6
1033,2012-10-30,00:00:00.00,14.4012,2.21577,4.97685,3.55554,6.31847,32.1224,82.1
1034,2012-10-31,00:00:00.00,8.7828,2.57737,5.6677,4.08255,6.92234,34.9256,102
1035,2012-11-01,00:00:00.00,7.5704,2.82059,6.35103,4.58296,7.76488,39.009,132
1036,2012-11-02,00:00:00.00,1.49457,2.95026,6.79224,4.88246,8.55047,42.9363,133
1037,2012-11-03,00:00:00.00,0.866936,2.94748,6.92832,4.96403,8.92739,45.2708,118
1038,2012-11-04,00:00:00.00,0.108164,2.77966,6.71465,4.79604,8.74003,45.2442,86.9
1039,2012-11-05,00:00:00.00,0.104136,2.52772,6.2278,4.43001,8.23517,43.2214,64.3
1040,2012-11-06,00:00:00.00,0.0373074,2.32595,5.71346,4.05368,7.63999,40.3144,57.8
1041,2012-11-07,00:00:00.00,0.0112367,2.22172,5.3604,3.80778,7.14214,37.6491,51.2
1042,2012-11-08,00:00:00.00,0.00481932,2.17138,5.17478,3.68667,6.79595,35.6635,44.4
1043,2012-11-09,00:00:00.00,0.0251053,2.13863,5.07362,3.62112,6.60273,34.448,41.8
1044,2012-11-10,00:00:00.00,0.487431,2.10765,4.99662,3.56848,6.49404,33.7094,36.5
1045,2012-11-11,00:00:00.00,0.173953,2.07806,4.92351,3.51791,6.39793,33.1728,33.8
1046,2012-11-12,00:00:00.00,0.0735741,2.04912,4.85165,3.46873,6.31001,32.6846,32.7
1047,2012-11-13,00:00:00.00,11.567,2.03886,4.80762,3.43909,6.24091,32.2798,32.5
1048,2012-11-14,00:00:00.00,0.111787,2.1041,4.88844,3.49742,6.27852,32.3103,39.4
1049,2012-11-15,00:00:00.00,0.00204919,2.28792,5.1998,3.72425,6.54133,33.3717,40
1050,2012-11-16,00:00:00.00,0.000233596,2.42029,5.54104,3.97881,6.93444,35.2829,42.3
1051,2012-11-17,00:00:00.00,0.000743928,2.33507,5.56554,3.99135,7.12861,36.5498,42.1
1052,2012-11-18,00:00:00.00,0.0055281,2.17198,5.29279,3.77413,6.98093,36.1551,35.7
1053,2012-11-19,00:00:00.00,0.00994088,2.07028,4.9951,3.55354,6.64368,34.6736,30.9
1054,2012-11-20,00:00:00.00,0.177983,2.02443,4.82062,3.4366,6.3409,33.1659,30.8
1055,2012-11-21,00:00:00.00,0.0121299,1.99838,4.73285,3.38041,6.16365,32.1099,30
1056,2012-11-22,00:00:00.00,0.0406536,1.97223,4.66953,3.33747,6.06595,31.4676,29.2
1057,2012-11-23,00:00:00.00,0.412237,1.94736,4.60894,3.2949,5.98888,31.018,28.8
1058,2012-11-24,00:00:00.00,4.26527,1.9285,4.55854,3.25905,5.91971,30.6351,29.9
1059,2012-11-25,00:00:00.00,1.37281,1.93493,4.55079,3.25269,5.88504,30.4038,32.4
1060,2012-11-26,00:00:00.00,0.727018,1.9796,4.61818,3.30116,5.92471,30.5159,30.9
1061,2012-11-27,00:00:00.00,0.176897,2.00812,4.69522,3.35913,6.00725,30.9055,30.1
1062,2012-11-28,00:00:00.00,0.0496914,1.96667,4.67051,3.33951,6.02679,31.0994,29.8
1063,2012-11-29,00:00:00.00,0.520827,1.90003,4.55013,3.24592,5.93647,30.7658,28.2
1064,2012-11-30,00:00:00.00,0.0210812,1.85377,4.42165,3.15177,5.7859,30.0823,26.7
1065,2012-12-01,00:00:00.00,0.878942,1.82637,4.33412,3.09221,5.64786,29.3857,26.8
1066,2012-12-02,00:00:00.00,0.390482,1.80571,4.27648,3.05323,5.55202,28.8361,26.8
1067,2012-12-03,00:00:00.00,16.0887,1.80998,4.26095,3.04419,5.51056,28.5241,36.1
1068,2012-12-04,00:00:00.00,0.288819,1.92141,4.41461,3.15875,5.62147,28.854,55.1
1069,2012-12-05,00:00:00.00,6.34994,2.21621,4.91417,3.52761,6.06947,30.6742,68.9
1070,2012-12-06,00:00:00.00,0.150056,2.49604,5.556,4.00391,6.78093,34.0108,81.5
1071,2012-12-07,00:00:00.00,0.00165724,2.53255,5.89465,4.24031,7.35721,37.1849,74.7
1072,2012-12-08,00:00:00.00,1.11521,2.40347,5.79465,4.14078,7.50242,38.4494,63.5
1073,2012-12-09,00:00:00.00,4.44017,2.2331,5.44828,3.87658,7.23441,37.6114,52.3
1074,2012-12-10,00:00:00.00,3.05481,2.13273,5.14754,3.65891,6.83433,35.8195,45.2
1075,2012-12-11,00:00:00.00,3.11947,2.14449,5.05275,3.59855,6.58897,34.4191,50.8
1076,2012-12-12,00:00:00.00,0.461694,2.17675,5.09233,3.63836,6.54262,33.9375,54
1077,2012-12-13,00:00:00.00,0.210905,2.15808,5.10014,3.64513,6.55675,33.9117,53.3
1078,2012-12-14,00:00:00.00,0.000752477,2.10515,5.01799,3.58072,6.50939,33.7,48.5
1079,2012-12-15,00:00:00.00,0.000805384,2.04731,4.8876,3.48527,6.37981,33.1331,42.4
1080,2012-12-16,00:00:00.00,0.896544,1.99948,4.76482,3.39784,6.22031,32.3663,38.1
1081,2012-12-17,00:00:00.00,9.27509,1.98219,4.69169,3.3477,6.09911,31.6908,38.1
1082,2012-12-18,00:00:00.00,0.548624,2.04421,4.75582,3.39827,6.10753,31.5456,42
1083,2012-12-19,00:00:00.00,0.198668,2.24676,5.08538,3.64208,6.38106,32.5744,49.8
1084,2012-12-20,00:00:00.00,0.0609652,2.46664,5.56396,3.99665,6.88807,34.8934,58.5
1085,2012-12-21,00:00:00.00,8.84035,2.49174,5.81547,4.17653,7.31227,37.214,59.7
1086,2012-12-22,00:00:00.00,4.14207,2.40077,5.75198,4.10994,7.43034,38.1588,65.4
1087,2012-12-23,00:00:00.00,0.317309,2.42999,5.71664,4.07173,7.41063,38.204,69.2
1088,2012-12-24,00:00:00.00,0.0643362,2.53214,5.85905,4.18564,7.48086,38.5799,69.3
1089,2012-12-25,00:00:00.00,0.0899659,2.50127,5.90958,4.22915,7.55964,39.0589,56.9
1090,2012-12-26,00:00:00.00,0.270787,2.35842,5.70961,4.07184,7.45336,38.6595,49
1091,2012-12-27,00:00:00.00,5.00075,2.23862,5.41702,3.8507,7.16167,37.3507,43.7
1092,2012-12-28,00:00:00.00,4.22753,2.17757,5.20821,3.70445,6.84875,35.8459,35.4
1093,2012-12-29,00:00:00.00,0.51201,2.14719,5.09824,3.63279,6.63735,34.6721,31.6
1094,2012-12-30,00:00:00.00,4.18425,2.12234,5.03122,3.58828,6.52033,33.9209,29.2
1095,2012-12-31,00:00:00.00,0.257249,2.09835,4.97346,3.54774,6.44135,33.435,28.2
1096,2013-01-01,00:00:00.00,0.270161,2.07487,4.91696,3.50785,6.36922,33.0396,27.7
1097,2013-01-02,00:00:00.00,0.245399,2.05207,4.86229,3.46905,6.29832,32.6663,27.3
1098,2013-01-03,00:00:00.00,1.1208,2.02978,4.81001,3.43121,6.22908,32.3046,27
1099,2013-01-04,00:00:00.00,0.790858,2.0081,4.75866,3.39433,6.16168,31.9572,26.7
1100,2013-01-05,00:00:00.00,0.0873711,1.98694,4.70724,3.35838,6.09595,31.6226,27
1101,2013-01-06,00:00:00.00,0.671486,1.96633,4.65652,3.32334,6.03189,31.2948,27.2
1102,2013-01-07,00:00:00.00,4.41663,1.94802,4.60982,3.291,5.9714,30.9917,27.1
1103,2013-01-08,00:00:00.00,0.0678589,1.93789,4.57768,3.26837,5.92286,30.7619,27.1
1104,2013-01-09,00:00:00.00,1.46685e-308,1.94016,4.57049,3.26352,5.89854,30.6593,27.3
1105,2013-01-10,00:00:00.00,0.0580849,1.93753,4.56604,3.26209,5.88851,30.6408,27.3
1106,2013-01-11,00:00:00.00,0.00159528,1.91303,4.52952,3.23656,5.85941,30.5432,28.3
1107,2013-01-12,00:00:00.00,12.8437,1.89998,4.49111,3.20759,5.81764,30.3422,32.3
1108,2013-01-13,00:00:00.00,0.0426154,2.02066,4.64352,3.31957,5.91907,30.6522,41.6
1109,2013-01-14,00:00:00.00,20.5041,2.51404,5.4253,3.89453,6.58254,33.2853,133
1110,2013-01-15,00:00:00.00,0.336644,3.4574,7.26196,5.24079,8.37903,41.0052,297
1111,2013-01-16,00:00:00.00,0.0389495,4.33253,9.55359,6.96498,11.2795,54.0615,291
1112,2013-01-17,00:00:00.00,0.193698,4.39312,10.3897,7.49383,13.2906,64.9107,218
1113,2013-01-18,00:00:00.00,2.27472,3.79132,9.38151,6.58413,12.604,65.7404,171
1114,2013-01-19,00:00:00.00,0.796863,3.23555,8.00267,5.61458,10.6823,59.017,114
1115,2013-01-20,00:00:00.00,0.853377,2.97426,7.16445,5.12595,9.47547,51.9718,75.5
1116,2013-01-21,00:00:00.00,2.90845,2.891,6.8751,4.924,9.00091,48.1593,54.7
1117,2013-01-22,00:00:00.00,1.37081,2.84727,6.76374,4.8164,8.76764,46.4936,40.8
1118,2013-01-23,00:00:00.00,1.89076,2.80647,6.66642,4.75101,8.61003,45.4099,25.7
1119,2013-01-24,00:00:00.00,0.963177,2.76623,6.57311,4.68231,8.48951,44.6659,16.9
1120,2013-01-25,00:00:00.00,0.128766,2.72804,6.48074,4.61678,8.37384,44.0447,21.8
1121,2013-01-26,00:00:00.00,1.74736,2.69083,6.39114,4.55355,8.25558,43.4321,22
1122,2013-01-27,00:00:00.00,0.36444,2.6552,6.30352,4.49258,8.14741,42.8492,22
1123,2013-01-28,00:00:00.00,0.193442,2.62054,6.2184,4.43364,8.04934,42.2715,22.2
1124,2013-01-29,00:00:00.00,11.008,2.59855,6.15149,4.38824,7.96594,41.7604,22.5
1125,2013-01-30,00:00:00.00,21.9556,2.6666,6.22024,4.44212,7.98915,41.7197,33.9
1126,2013-01-31,00:00:00.00,7.50886,3.00362,6.73802,4.82517,8.47469,43.5197,150
1127,2013-02-01,00:00:00.00,4.40137,3.66165,8.1185,5.83327,9.85614,49.1406,325
1128,2013-02-02,00:00:00.00,4.85437,4.16603,9.5063,6.87028,11.7015,57.6201,356
1129,2013-02-03,00:00:00.00,2.78565,4.06155,9.67777,6.92821,12.5467,63.2524,245
1130,2013-02-04,00:00:00.00,1.41915,3.63238,8.88149,6.2493,11.7707,62.1897,144
1131,2013-02-05,00:00:00.00,0.783471,3.30825,8.01073,5.65903,10.5314,57.2659,108
1132,2013-02-06,00:00:00.00,0.45703,3.16162,7.54179,5.37452,9.8315,52.941,79
1133,2013-02-07,00:00:00.00,0.919918,3.09991,7.34502,5.24688,9.5449,50.613,84.4
1134,2013-02-08,00:00:00.00,4.40678,3.05296,7.22819,5.1698,9.37832,49.4196,68.9
1135,2013-02-09,00:00:00.00,28.2267,3.00813,7.12022,5.09293,9.23673,48.5546,54.3
1136,2013-02-10,00:00:00.00,0.288874,2.96444,7.01665,5.01859,9.10336,47.8127,37.7
1137,2013-02-11,00:00:00.00,0.10169,2.9224,6.92638,4.94684,8.97307,47.1066,38.5
1138,2013-02-12,00:00:00.00,3.82462,2.88637,6.842,4.88221,8.85097,46.4539,37.3
