,date,prediction,actual,station
102,2010-04-23,5.9927206,5.13999987,02GA010
103,2010-04-24,5.598336,4.94000006,02GA010
104,2010-04-25,6.573064,5.03999996,02GA010
105,2010-04-26,6.637651,5.5,02GA010
106,2010-04-27,5.567303,5.30000019,02GA010
107,2010-04-28,5.1747828,5.05999994,02GA010
108,2010-04-29,5.355306,4.6500001,02GA010
109,2010-04-30,5.1243854,4.36000013,02GA010
110,2010-05-01,4.6269164,4.32000017,02GA010
111,2010-05-02,4.3149757,4.23000002,02GA010
112,2010-05-03,7.1920447,4.3499999,02GA010
113,2010-05-04,6.887759,4.44999981,02GA010
114,2010-05-05,7.453428,8.09000015,02GA010
115,2010-05-06,7.647155,7.9000001,02GA010
116,2010-05-07,8.345134,6.53999996,02GA010
117,2010-05-08,15.378613,9.82999992,02GA010
118,2010-05-09,23.104105,47.59999847,02GA010
119,2010-05-10,17.85396,32.5,02GA010
120,2010-05-11,12.701364,19.60000038,02GA010
121,2010-05-12,18.706184,14.10000038,02GA010
122,2010-05-13,12.187686,11.60000038,02GA010
123,2010-05-14,16.062677,12.0,02GA010
124,2010-05-15,22.747368,19.79999924,02GA010
125,2010-05-16,17.61034,19.20000076,02GA010
126,2010-05-17,13.000928,12.39999962,02GA010
127,2010-05-18,10.764711,9.40999985,02GA010
128,2010-05-19,8.293983,7.55999994,02GA010
129,2010-05-20,8.090507,6.46000004,02GA010
130,2010-05-21,6.1487365,5.65999985,02GA010
131,2010-05-22,5.87198,5.30999994,02GA010
132,2010-05-23,5.0868797,5.19999981,02GA010
133,2010-05-24,4.7676535,4.94000006,02GA010
134,2010-05-25,4.966988,4.61000013,02GA010
135,2010-05-26,4.777302,4.26000023,02GA010
136,2010-05-27,4.703063,3.92000008,02GA010
137,2010-05-28,4.7062197,3.73000002,02GA010
138,2010-05-29,4.5059934,3.50999999,02GA010
139,2010-05-30,4.751873,3.33999991,02GA010
140,2010-05-31,4.3416114,3.3499999,02GA010
141,2010-06-01,5.5762672,4.01999998,02GA010
142,2010-06-02,7.5460725,3.66000009,02GA010
143,2010-06-03,9.41884,4.30999994,02GA010
144,2010-06-04,7.2855024,6.3499999,02GA010
145,2010-06-05,10.188107,10.89999962,02GA010
146,2010-06-06,23.067484,18.20000076,02GA010
147,2010-06-07,22.565422,22.10000038,02GA010
148,2010-06-08,17.155775,22.5,02GA010
149,2010-06-09,11.322736,14.10000038,02GA010
150,2010-06-10,10.80975,12.69999981,02GA010
151,2010-06-11,11.448769,14.0,02GA010
152,2010-06-12,10.386963,17.70000076,02GA010
153,2010-06-13,9.327337,11.19999981,02GA010
154,2010-06-14,8.3960905,8.65999985,02GA010
155,2010-06-15,4.7498264,6.98000002,02GA010
156,2010-06-16,5.316823,6.80000019,02GA010
157,2010-06-17,4.906371,7.03000021,02GA010
158,2010-06-18,4.5004587,6.26000023,02GA010
159,2010-06-19,4.435004,5.48999977,02GA010
160,2010-06-20,4.9240146,4.88000011,02GA010
161,2010-06-21,4.9256816,4.53000021,02GA010
162,2010-06-22,4.5803103,4.42000008,02GA010
163,2010-06-23,4.4404807,4.76999998,02GA010
164,2010-06-24,5.474359,4.90999985,02GA010
165,2010-06-25,5.4732943,4.57000017,02GA010
166,2010-06-26,5.534423,4.32000017,02GA010
167,2010-06-27,7.4405117,7.28999996,02GA010
168,2010-06-28,6.4894,5.80000019,02GA010
169,2010-06-29,6.226012,28.20000076,02GA010
170,2010-06-30,5.895599,22.5,02GA010
171,2010-07-01,6.2936063,11.5,02GA010
172,2010-07-02,7.0083165,7.28000021,02GA010
173,2010-07-03,6.083123,5.42000008,02GA010
174,2010-07-04,5.9027114,4.5,02GA010
175,2010-07-05,4.9314017,3.95000005,02GA010
176,2010-07-06,5.1031704,3.58999991,02GA010
177,2010-07-07,4.531633,3.30999994,02GA010
178,2010-07-08,4.6945686,3.1500001,02GA010
179,2010-07-09,5.6835513,3.3900001,02GA010
180,2010-07-10,6.979556,3.50999999,02GA010
181,2010-07-11,5.824622,3.66000009,02GA010
182,2010-07-12,7.9580145,3.83999991,02GA010
183,2010-07-13,6.0847483,3.80999994,02GA010
184,2010-07-14,5.5372586,3.48000002,02GA010
185,2010-07-15,4.8873487,3.24000001,02GA010
186,2010-07-16,6.0405807,4.17000008,02GA010
187,2010-07-17,5.870801,6.44000006,02GA010
188,2010-07-18,5.022636,5.80999994,02GA010
189,2010-07-19,5.4487333,4.69000006,02GA010
190,2010-07-20,4.723094,4.42999983,02GA010
191,2010-07-21,4.907968,4.11000013,02GA010
192,2010-07-22,4.4985967,3.83999991,02GA010
193,2010-07-23,5.15934,4.30000019,02GA010
194,2010-07-24,8.308461,5.69000006,02GA010
195,2010-07-25,7.676351,19.0,02GA010
196,2010-07-26,6.7005844,12.60000038,02GA010
197,2010-07-27,5.4490376,7.63000011,02GA010
198,2010-07-28,5.749029,7.07999992,02GA010
199,2010-07-29,5.3055634,8.38000011,02GA010
200,2010-07-30,5.3709173,6.57000017,02GA010
201,2010-07-31,4.9308987,4.98000002,02GA010
202,2010-08-01,4.8155265,4.53999996,02GA010
203,2010-08-02,4.707277,4.21999979,02GA010
204,2010-08-03,4.458085,3.91000009,02GA010
205,2010-08-04,4.504477,3.72000003,02GA010
206,2010-08-05,4.8932996,3.57999992,02GA010
207,2010-08-06,4.651659,3.36999989,02GA010
208,2010-08-07,4.746145,3.17000008,02GA010
209,2010-08-08,4.4829206,3.06999993,02GA010
210,2010-08-09,5.2763286,3.28999996,02GA010
211,2010-08-10,4.9948063,4.53999996,02GA010
212,2010-08-11,4.5554533,3.80999994,02GA010
213,2010-08-12,5.0621696,3.46000004,02GA010
214,2010-08-13,4.7817492,3.27999997,02GA010
215,2010-08-14,4.8414073,3.0999999,02GA010
216,2010-08-15,4.7531443,3.01999998,02GA010
217,2010-08-16,4.895669,3.04999995,02GA010
218,2010-08-17,4.565347,3.02999997,02GA010
219,2010-08-18,4.390244,2.8900001,02GA010
220,2010-08-19,4.4048595,2.76999998,02GA010
221,2010-08-20,4.474859,2.6400001,02GA010
222,2010-08-21,4.9825583,2.8499999,02GA010
223,2010-08-22,5.5435696,3.83999991,02GA010
224,2010-08-23,5.0916767,3.52999997,02GA010
225,2010-08-24,5.180993,3.17000008,02GA010
226,2010-08-25,4.778113,3.0,02GA010
227,2010-08-26,4.7067413,2.86999989,02GA010
228,2010-08-27,4.7076454,2.71000004,02GA010
229,2010-08-28,5.118237,2.5999999,02GA010
230,2010-08-29,4.834496,2.50999999,02GA010
231,2010-08-30,4.5116124,2.45000005,02GA010
232,2010-08-31,4.650934,2.32999992,02GA010
233,2010-09-01,4.1625376,2.3599999,02GA010
234,2010-09-02,4.3820806,2.27999997,02GA010
235,2010-09-03,4.706059,2.6500001,02GA010
236,2010-09-04,4.8868356,4.80999994,02GA010
237,2010-09-05,4.833535,4.69000006,02GA010
238,2010-09-06,4.727188,3.98000002,02GA010
239,2010-09-07,5.286719,3.8599999,02GA010
240,2010-09-08,5.119904,3.43000007,02GA010
241,2010-09-09,5.0823016,3.13000011,02GA010
242,2010-09-10,5.061168,2.96000004,02GA010
243,2010-09-11,4.814921,2.8499999,02GA010
244,2010-09-12,4.837934,2.88000011,02GA010
245,2010-09-13,4.8006577,2.91000009,02GA010
246,2010-09-14,4.775368,2.76999998,02GA010
247,2010-09-15,4.218303,2.61999989,02GA010
248,2010-09-16,7.6464953,3.45000005,02GA010
249,2010-09-17,6.957744,4.63000011,02GA010
250,2010-09-18,5.559662,4.61000013,02GA010
251,2010-09-19,5.308342,4.28999996,02GA010
252,2010-09-20,5.077041,3.61999989,02GA010
253,2010-09-21,4.413006,3.23000002,02GA010
254,2010-09-22,4.6149635,3.22000003,02GA010
255,2010-09-23,4.5192056,3.11999989,02GA010
256,2010-09-24,4.7963147,2.96000004,02GA010
257,2010-09-25,4.42289,3.00999999,02GA010
258,2010-09-26,4.5553217,2.93000007,02GA010
259,2010-09-27,4.467256,2.95000005,02GA010
260,2010-09-28,6.7347493,3.95000005,02GA010
261,2010-09-29,6.966478,6.6500001,02GA010
262,2010-09-30,5.6941476,12.30000019,02GA010
263,2010-10-01,5.4394965,9.0,02GA010
264,2010-10-02,4.794166,6.9000001,02GA010
265,2010-10-03,6.9588184,5.80000019,02GA010
266,2010-10-04,5.5956445,5.11999989,02GA010
267,2010-10-05,4.861671,5.11000013,02GA010
268,2010-10-06,4.9119005,5.96000004,02GA010
269,2010-10-07,4.9057145,5.78000021,02GA010
270,2010-10-08,4.974769,5.36000013,02GA010
271,2010-10-09,5.2192254,4.76000023,02GA010
272,2010-10-10,4.749533,4.26999998,02GA010
273,2010-10-11,4.327363,4.0999999,02GA010
274,2010-10-12,4.97894,4.36999989,02GA010
275,2010-10-13,4.4597383,4.0999999,02GA010
276,2010-10-14,5.5584373,7.9000001,02GA010
277,2010-10-15,5.4510264,11.39999962,02GA010
278,2010-10-16,5.5031314,9.42000008,02GA010
279,2010-10-17,5.4312844,7.19000006,02GA010
280,2010-10-18,5.0895386,5.80999994,02GA010
281,2010-10-19,5.13201,5.15999985,02GA010
282,2010-10-20,4.792761,4.75,02GA010
283,2010-10-21,4.560572,5.23000002,02GA010
284,2010-10-22,5.103011,5.44999981,02GA010
285,2010-10-23,6.179597,5.5,02GA010
286,2010-10-24,4.935325,5.8499999,02GA010
287,2010-10-25,5.1395273,5.84000015,02GA010
288,2010-10-26,5.637001,8.51000023,02GA010
289,2010-10-27,5.371001,11.30000019,02GA010
290,2010-10-28,5.5963,10.39999962,02GA010
291,2010-10-29,4.837768,10.89999962,02GA010
292,2010-10-30,5.491902,8.56000042,02GA010
293,2010-10-31,6.0572643,6.69000006,02GA010
294,2010-11-01,6.1051803,5.67999983,02GA010
295,2010-11-02,5.5874915,5.42999983,02GA010
296,2010-11-03,5.830887,4.86999989,02GA010
297,2010-11-04,5.8230186,4.67999983,02GA010
298,2010-11-05,5.0355964,4.73000002,02GA010
299,2010-11-06,5.2189803,4.53999996,02GA010
300,2010-11-07,5.8429074,4.36999989,02GA010
301,2010-11-08,5.6914563,4.26999998,02GA010
302,2010-11-09,5.3784275,4.11999989,02GA010
303,2010-11-10,5.267109,3.97000003,02GA010
304,2010-11-11,5.4105344,3.79999995,02GA010
305,2010-11-12,5.4132504,3.76999998,02GA010
306,2010-11-13,5.561093,3.75999999,02GA010
307,2010-11-14,4.893004,3.81999993,02GA010
308,2010-11-15,5.7998686,3.74000001,02GA010
309,2010-11-16,6.820749,3.75,02GA010
310,2010-11-17,7.611659,5.42999983,02GA010
311,2010-11-18,8.884451,6.80000019,02GA010
312,2010-11-19,8.744618,7.80999994,02GA010
313,2010-11-20,7.7901626,7.21999979,02GA010
314,2010-11-21,6.9014883,6.3499999,02GA010
315,2010-11-22,5.9937043,5.94999981,02GA010
316,2010-11-23,7.2026887,9.14999962,02GA010
317,2010-11-24,7.265918,11.30000019,02GA010
318,2010-11-25,7.0499334,12.5,02GA010
319,2010-11-26,10.063256,14.19999981,02GA010
320,2010-11-27,13.347355,14.80000019,02GA010
321,2010-11-28,10.774856,13.89999962,02GA010
322,2010-11-29,10.557559,11.30000019,02GA010
323,2010-11-30,11.744498,10.60000038,02GA010
324,2010-12-01,35.94383,22.20000076,02GA010
325,2010-12-02,57.534573,52.90000153,02GA010
326,2010-12-03,43.349495,33.59999847,02GA010
327,2010-12-04,28.370644,20.79999924,02GA010
328,2010-12-05,12.260475,16.0,02GA010
329,2010-12-06,15.091328,13.30000019,02GA010
330,2010-12-07,12.461914,11.30000019,02GA010
331,2010-12-08,11.443584,14.80000019,02GA010
332,2010-12-09,8.843278,18.29999924,02GA010
333,2010-12-10,6.3038735,17.20000076,02GA010
334,2010-12-11,7.053224,12.80000019,02GA010
335,2010-12-12,6.982292,9.32999992,02GA010
336,2010-12-13,8.52505,10.69999981,02GA010
337,2010-12-14,9.903195,12.0,02GA010
338,2010-12-15,8.801972,13.39999962,02GA010
339,2010-12-16,7.984821,16.0,02GA010
340,2010-12-17,8.140859,15.0,02GA010
341,2010-12-18,7.1680903,14.0,02GA010
342,2010-12-19,6.0972886,13.0,02GA010
343,2010-12-20,5.804381,12.5,02GA010
344,2010-12-21,5.966073,12.0,02GA010
345,2010-12-22,6.1593814,11.5,02GA010
346,2010-12-23,5.917176,11.0,02GA010
347,2010-12-24,5.6026735,10.5,02GA010
348,2010-12-25,5.670532,10.0,02GA010
349,2010-12-26,5.8609204,9.5,02GA010
350,2010-12-27,5.7971582,9.10000038,02GA010
351,2010-12-28,6.085677,8.69999981,02GA010
352,2010-12-29,5.9462667,8.39999962,02GA010
353,2010-12-30,5.397196,8.19999981,02GA010
354,2010-12-31,5.9429193,14.0,02GA010
355,2011-01-01,18.174719,15.69999981,02GA010
356,2011-01-02,43.310333,58.59999847,02GA010
357,2011-01-03,50.26345,110.0,02GA010
358,2011-01-04,27.983343,29.29999924,02GA010
359,2011-01-05,19.622936,15.30000019,02GA010
360,2011-01-06,13.384817,11.89999962,02GA010
361,2011-01-07,12.868269,10.5,02GA010
362,2011-01-08,11.786314,9.5,02GA010
363,2011-01-09,10.5182905,9.18000031,02GA010
364,2011-01-10,7.2544427,8.81999969,02GA010
365,2011-01-11,6.7148705,8.88000011,02GA010
366,2011-01-12,5.786105,8.93999958,02GA010
367,2011-01-13,6.329583,8.60999966,02GA010
368,2011-01-14,5.990967,8.35999966,02GA010
369,2011-01-15,5.9621677,8.23999977,02GA010
370,2011-01-16,5.875584,8.02000046,02GA010
371,2011-01-17,5.787093,7.73999977,02GA010
372,2011-01-18,5.438991,7.57999992,02GA010
373,2011-01-19,6.4022226,7.61999989,02GA010
374,2011-01-20,6.284293,7.9000001,02GA010
375,2011-01-21,5.985591,7.88000011,02GA010
376,2011-01-22,5.8822346,7.5999999,02GA010
377,2011-01-23,6.4305797,7.55999994,02GA010
378,2011-01-24,6.132806,7.71000004,02GA010
379,2011-01-25,6.054663,7.67999983,02GA010
380,2011-01-26,6.056632,7.5999999,02GA010
381,2011-01-27,6.0113397,7.51999998,02GA010
382,2011-01-28,5.928206,7.44000006,02GA010
383,2011-01-29,5.8087564,7.36000013,02GA010
384,2011-01-30,5.7094936,7.28000021,02GA010
385,2011-01-31,5.7861233,7.17000008,02GA010
386,2011-02-01,5.8038445,7.94000006,02GA010
387,2011-02-02,6.1033654,8.60000038,02GA010
388,2011-02-03,5.826037,7.9000001,02GA010
389,2011-02-04,5.6739516,7.57999992,02GA010
390,2011-02-05,5.385888,8.10000038,02GA010
391,2011-02-06,5.480333,7.69999981,02GA010
392,2011-02-07,5.834703,6.76000023,02GA010
393,2011-02-08,5.6262503,6.44000006,02GA010
394,2011-02-09,6.187522,6.57999992,02GA010
395,2011-02-10,6.1246233,6.6500001,02GA010
396,2011-02-11,6.125746,6.59000015,02GA010
397,2011-02-12,5.790734,6.6500001,02GA010
398,2011-02-13,5.224672,6.98999977,02GA010
399,2011-02-14,12.960588,7.03999996,02GA010
400,2011-02-15,14.479417,6.48000002,02GA010
401,2011-02-16,14.00752,6.07000017,02GA010
402,2011-02-17,13.929282,7.26000023,02GA010
403,2011-02-18,36.5671,10.80000019,02GA010
404,2011-02-19,60.49899,23.0,02GA010
405,2011-02-20,52.54278,61.90000153,02GA010
406,2011-02-21,35.187737,51.90000153,02GA010
407,2011-02-22,29.252476,27.20000076,02GA010
408,2011-02-23,23.879078,18.29999924,02GA010
409,2011-02-24,19.187704,16.20000076,02GA010
410,2011-02-25,11.520549,14.30000019,02GA010
411,2011-02-26,9.989262,11.39999962,02GA010
412,2011-02-27,9.906602,10.5,02GA010
413,2011-02-28,15.339493,11.69999981,02GA010
414,2011-03-01,19.350365,15.39999962,02GA010
415,2011-03-02,25.188536,17.79999924,02GA010
416,2011-03-03,21.632387,16.70000076,02GA010
417,2011-03-04,18.722782,13.69999981,02GA010
418,2011-03-05,38.629967,19.70000076,02GA010
419,2011-03-06,78.19805,67.80000305,02GA010
420,2011-03-07,73.77243,94.30000305,02GA010
421,2011-03-08,59.30128,43.5,02GA010
422,2011-03-09,34.18747,28.10000038,02GA010
423,2011-03-10,52.183228,40.20000076,02GA010
424,2011-03-11,87.26511,109.0,02GA010
425,2011-03-12,75.16925,126.0,02GA010
426,2011-03-13,68.54637,57.09999847,02GA010
427,2011-03-14,41.53035,31.60000038,02GA010
428,2011-03-15,31.10975,23.79999924,02GA010
429,2011-03-16,36.726444,26.5,02GA010
430,2011-03-17,37.84216,63.20000076,02GA010
431,2011-03-18,70.06695,108.0,02GA010
432,2011-03-19,68.543846,151.0,02GA010
433,2011-03-20,46.831318,77.90000153,02GA010
434,2011-03-21,43.478706,35.70000076,02GA010
435,2011-03-22,45.70939,35.20000076,02GA010
436,2011-03-23,35.755287,35.20000076,02GA010
437,2011-03-24,33.796604,24.39999962,02GA010
438,2011-03-25,21.214212,18.79999924,02GA010
439,2011-03-26,20.086369,17.20000076,02GA010
440,2011-03-27,16.782228,15.60000038,02GA010
441,2011-03-28,17.017776,14.19999981,02GA010
442,2011-03-29,18.983063,12.89999962,02GA010
443,2011-03-30,10.37452,12.39999962,02GA010
444,2011-03-31,13.430467,13.5,02GA010
445,2011-04-01,16.151003,16.20000076,02GA010
446,2011-04-02,22.997387,25.39999962,02GA010
447,2011-04-03,19.793497,29.0,02GA010
448,2011-04-04,32.518803,25.60000038,02GA010
449,2011-04-05,69.46289,64.0,02GA010
450,2011-04-06,41.934467,53.70000076,02GA010
451,2011-04-07,36.39531,25.5,02GA010
452,2011-04-08,18.977879,19.10000038,02GA010
453,2011-04-09,17.59107,17.0,02GA010
454,2011-04-10,13.326134,15.69999981,02GA010
455,2011-04-11,12.715744,15.60000038,02GA010
456,2011-04-12,11.570263,15.5,02GA010
457,2011-04-13,9.503468,14.19999981,02GA010
458,2011-04-14,10.045401,12.10000038,02GA010
459,2011-04-15,7.699032,10.5,02GA010
460,2011-04-16,10.703838,10.60000038,02GA010
461,2011-04-17,17.653711,12.5,02GA010
462,2011-04-18,26.021788,14.69999981,02GA010
463,2011-04-19,11.093177,15.39999962,02GA010
464,2011-04-20,31.864174,18.70000076,02GA010
465,2011-04-21,44.025852,43.29999924,02GA010
466,2011-04-22,35.003532,31.5,02GA010
467,2011-04-23,47.02152,23.20000076,02GA010
468,2011-04-24,42.105774,35.79999924,02GA010
469,2011-04-25,24.989546,25.39999962,02GA010
470,2011-04-26,30.294403,20.39999962,02GA010
471,2011-04-27,27.830658,20.79999924,02GA010
472,2011-04-28,27.418116,35.40000153,02GA010
473,2011-04-29,33.449726,56.20000076,02GA010
474,2011-04-30,35.073765,32.40000153,02GA010
475,2011-05-01,26.327156,20.5,02GA010
476,2011-05-02,13.216993,18.0,02GA010
477,2011-05-03,9.783565,16.70000076,02GA010
478,2011-05-04,26.833138,16.10000038,02GA010
479,2011-05-05,17.90006,14.80000019,02GA010
480,2011-05-06,13.490234,13.39999962,02GA010
481,2011-05-07,12.803485,13.5,02GA010
482,2011-05-08,10.237768,14.60000038,02GA010
483,2011-05-09,8.334913,12.10000038,02GA010
484,2011-05-10,7.3041677,10.30000019,02GA010
485,2011-05-11,7.569006,9.27000046,02GA010
486,2011-05-12,8.156608,8.31999969,02GA010
487,2011-05-13,7.544699,7.92999983,02GA010
488,2011-05-14,10.94163,10.0,02GA010
489,2011-05-15,29.445107,20.5,02GA010
490,2011-05-16,26.411026,29.0,02GA010
491,2011-05-17,23.166101,28.20000076,02GA010
492,2011-05-18,20.963999,20.10000038,02GA010
493,2011-05-19,35.085,32.29999924,02GA010
494,2011-05-20,33.797718,78.59999847,02GA010
495,2011-05-21,19.419905,39.79999924,02GA010
496,2011-05-22,13.905504,20.60000038,02GA010
497,2011-05-23,13.607711,17.10000038,02GA010
498,2011-05-24,12.536094,16.5,02GA010
499,2011-05-25,10.788074,26.89999962,02GA010
500,2011-05-26,18.211493,21.79999924,02GA010
501,2011-05-27,36.83353,23.79999924,02GA010
502,2011-05-28,32.17424,22.39999962,02GA010
503,2011-05-29,15.845241,18.20000076,02GA010
504,2011-05-30,19.954899,20.10000038,02GA010
505,2011-05-31,15.422116,27.39999962,02GA010
506,2011-06-01,13.650413,18.20000076,02GA010
507,2011-06-02,11.374208,14.0,02GA010
508,2011-06-03,9.334016,11.10000038,02GA010
509,2011-06-04,10.131581,10.10000038,02GA010
510,2011-06-05,7.0667973,11.30000019,02GA010
511,2011-06-06,5.312007,10.10000038,02GA010
512,2011-06-07,9.111711,9.30000019,02GA010
513,2011-06-08,9.304258,8.52000046,02GA010
514,2011-06-09,7.629189,7.57999992,02GA010
515,2011-06-10,6.4649487,6.71000004,02GA010
516,2011-06-11,4.9573054,6.25,02GA010
517,2011-06-12,5.49995,5.98999977,02GA010
518,2011-06-13,5.0057726,5.69999981,02GA010
519,2011-06-14,5.2022133,5.57999992,02GA010
520,2011-06-15,5.0698476,5.25,02GA010
521,2011-06-16,4.9642076,4.96999979,02GA010
522,2011-06-17,5.0019193,4.8499999,02GA010
523,2011-06-18,5.125069,4.61000013,02GA010
524,2011-06-19,5.0114913,4.4000001,02GA010
525,2011-06-20,5.168778,4.13999987,02GA010
526,2011-06-21,5.377861,4.0,02GA010
527,2011-06-22,6.0808535,4.25,02GA010
528,2011-06-23,6.7174377,6.23999977,02GA010
529,2011-06-24,6.0072393,7.23999977,02GA010
530,2011-06-25,5.8184023,10.39999962,02GA010
531,2011-06-26,5.3614793,9.31000042,02GA010
532,2011-06-27,5.0122128,7.67999983,02GA010
533,2011-06-28,5.062461,6.5,02GA010
534,2011-06-29,4.829064,5.78999996,02GA010
535,2011-06-30,5.0667295,6.65999985,02GA010
536,2011-07-01,4.888764,5.44000006,02GA010
537,2011-07-02,5.307333,4.82000017,02GA010
538,2011-07-03,4.9914675,4.53999996,02GA010
539,2011-07-04,4.92992,4.13999987,02GA010
540,2011-07-05,4.84208,3.9000001,02GA010
541,2011-07-06,5.0038366,3.71000004,02GA010
542,2011-07-07,4.604153,3.5,02GA010
543,2011-07-08,4.639099,3.5,02GA010
544,2011-07-09,4.490549,3.3499999,02GA010
545,2011-07-10,4.5875926,3.21000004,02GA010
546,2011-07-11,4.3064795,3.0999999,02GA010
547,2011-07-12,4.5624785,2.97000003,02GA010
548,2011-07-13,4.6073895,2.78999996,02GA010
549,2011-07-14,4.385909,2.66000009,02GA010
550,2011-07-15,4.8742666,2.52999997,02GA010
551,2011-07-16,4.7061133,2.45000005,02GA010
552,2011-07-17,4.6486144,2.41000009,02GA010
553,2011-07-18,4.7613173,2.38000011,02GA010
554,2011-07-19,4.605157,2.33999991,02GA010
555,2011-07-20,4.5950046,2.25999999,02GA010
556,2011-07-21,4.2460537,2.20000005,02GA010
557,2011-07-22,4.298664,2.11999989,02GA010
558,2011-07-23,4.4148426,2.06999993,02GA010
